run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.loss,metrics.sparse_categorical_accuracy,metrics.power_draw_total_gt,metrics.power_draw,metrics.power_draw_total,metrics.sparse_top_k_categorical_accuracy,metrics.running_time_total_gt,metrics.running_time,metrics.running_time_gt,metrics.power_draw_gt,metrics.running_time_total,params.batch_size,params.n_samples,params.batchsize,params.parameters,params.software,params.architecture,params.dataset,params.model,params.task,tags.mlflow.source.type,tags.mlflow.source.git.repoURL,tags.mlflow.user,tags.mlflow.project.entryPoint,tags.mlflow.project.backend,tags.mlflow.source.name,tags.mlflow.runName,tags.mlflow.source.git.commit,tags.mlflow.project.env
a7122f3091e54f969793e24fe705d3f3,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/a7122f3091e54f969793e24fe705d3f3/artifacts,2026-05-12 23:27:28.873000+00:00,2026-05-12 23:29:55.936000+00:00,0.986823558807373,0.7763659358024597,33048.0,7.718470576324422,24297.74537426928,0.9317026734352112,120.0,0.03799640508799275,0.03811944091486658,10.498094027954256,119.61268321700118,4,3148.0,4,28589128,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ConvNeXtTiny,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,enthused-cod-805,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
b57cf8e8d3014b7fb52a5611cc86caf8,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/b57cf8e8d3014b7fb52a5611cc86caf8/artifacts,2026-05-12 23:24:47.297000+00:00,2026-05-12 23:27:24.855000+00:00,0.8733828663825989,0.8022565245628357,32472.0,14.11510158487304,23769.8310689262,0.9471496343612671,122.0,0.07265684822387183,0.07244655581947744,19.282660332541568,122.35413240900016,4,1684.0,4,50223688,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ConvNeXtSmall,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,redolent-grub-44,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
297079c62ccf4a96b6fcf8e33182ca07,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/297079c62ccf4a96b6fcf8e33182ca07/artifacts,2026-05-12 23:22:01.153000+00:00,2026-05-12 23:24:43.272000+00:00,0.7315654158592224,0.8191964030265808,34344.0,18.990662715260893,25523.45068931064,0.961309552192688,123.0,0.09142025375223282,0.09151785714285714,25.553571428571427,122.86882104300092,4,1344.0,4,88591464,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ConvNeXtBase,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,sincere-slug-706,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
572894cb41da4d7e991a485452a0b9f4,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/572894cb41da4d7e991a485452a0b9f4/artifacts,2026-05-12 23:19:34.841000+00:00,2026-05-12 23:21:57.267000+00:00,1.437218189239502,0.6651735901832581,34092.0,7.058147561035599,25211.70308801916,0.8661814332008362,118.0,0.03305785669512819,0.03303471444568869,9.544232922732363,118.0826641149979,4,3572.0,4,143667240,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),VGG19,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,skittish-sponge-588,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
76d9ae475d884e3c8a9a6b98defe1fbd,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/76d9ae475d884e3c8a9a6b98defe1fbd/artifacts,2026-05-12 23:17:02.163000+00:00,2026-05-12 23:19:31.254000+00:00,1.417249083518982,0.6693333387374878,35064.0,5.752388500135121,25885.74825060804,0.8646666407585144,121.0,0.026971616934888722,0.02688888888888889,7.792,121.37227620699925,4,4500.0,4,138357544,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),VGG16,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,bedecked-rat-984,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
9be0436821704cabb4d676a71371332c,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/9be0436821704cabb4d676a71371332c/artifacts,2026-05-12 23:14:33.385000+00:00,2026-05-12 23:16:58.506000+00:00,0.9719433188438416,0.7814199328422546,37836.0,4.343416648581263,28753.41821360796,0.9351963996887207,122.0,0.018440802445468207,0.018429003021148038,5.715407854984894,122.07811218899953,4,6620.0,4,22910480,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),Xception,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,crawling-cub-949,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
d1704211464a4b74842513e9ec900b4f,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/d1704211464a4b74842513e9ec900b4f/artifacts,2026-05-12 23:12:01.794000+00:00,2026-05-12 23:14:29.815000+00:00,1.320882797241211,0.7035680413246155,11808.0,0.7834725552328639,6631.31170749096,0.8829158544540405,121.0,0.01425712933542031,0.014295841209829867,1.3950850661625709,120.6723426949975,4,8464.0,4,5326716,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),NASNetMobile,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,exultant-chimp-640,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
4500358035564c3b9a15573a82922013,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/4500358035564c3b9a15573a82922013/artifacts,2026-05-12 23:09:28.070000+00:00,2026-05-12 23:11:57.785000+00:00,0.7210750579833984,0.8331435322761536,39420.0,5.773030480843804,30412.32457308516,0.964123010635376,125.0,0.023632796954631625,0.02372817008352316,7.482915717539863,124.4975743569994,4,5268.0,4,21612360,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),EfficientNetV2S,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,serious-ape-997,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
9984dd9584c641349dbbabb3687562ac,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/9984dd9584c641349dbbabb3687562ac/artifacts,2026-05-12 23:06:57.040000+00:00,2026-05-12 23:09:24.387000+00:00,0.8505046963691711,0.800000011920929,12204.0,1.9387984562443463,7173.554288104081,0.9451351165771484,116.0,0.031117132949458778,0.03135135135135135,3.2983783783783784,115.13339191299748,4,3700.0,4,14467622,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),EfficientNetV2B3,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,marvelous-lark-377,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
2ac7c06d60a048bd964a69666245b3c0,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/2ac7c06d60a048bd964a69666245b3c0/artifacts,2026-05-12 23:04:17.119000+00:00,2026-05-12 23:06:53.187000+00:00,0.9675210118293762,0.7773327231407166,11340.0,1.4672811426704617,6227.1411694934395,0.9274269342422485,119.0,0.028085670506832656,0.028039585296889727,2.6720075400565504,119.1955856309978,4,4244.0,4,10178374,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),EfficientNetV2B2,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,efficient-croc-331,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
6771aee4b0ef40288d28de2274867177,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/6771aee4b0ef40288d28de2274867177/artifacts,2026-05-12 23:01:42.863000+00:00,2026-05-12 23:04:13.619000+00:00,1.0326483249664307,0.7576785683631897,11376.0,1.127668991509093,6314.94635245092,0.9232142567634583,120.0,0.021389513902143206,0.02142857142857143,2.0314285714285716,119.78127785200196,4,5600.0,4,8212124,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),EfficientNetV2B1,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,upset-pug-732,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
ef47809b0a5948059be2982cb559fa17,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/ef47809b0a5948059be2982cb559fa17/artifacts,2026-05-12 22:59:13.155000+00:00,2026-05-12 23:01:39.395000+00:00,1.1360671520233154,0.7421215772628784,11016.0,0.8458430857385876,6012.25265342988,0.9058806896209717,119.0,0.01662605272341016,0.01674169949352842,1.5498030388294879,118.17798275799942,4,7108.0,4,7200312,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),EfficientNetV2B0,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,crawling-ram-897,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
3494af4b06234f4d81f8b44bc2a39865,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/3494af4b06234f4d81f8b44bc2a39865/artifacts,2026-05-12 22:56:43.719000+00:00,2026-05-12 22:59:09.301000+00:00,0.8603197336196899,0.8248811364173889,39312.0,6.0195078739371395,30386.47574763468,0.958993673324585,122.0,0.024176490424722887,0.02416798732171157,7.787638668779715,122.04292366400114,4,5048.0,4,19466823,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),EfficientNetB4,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,unleashed-squid-92,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
dabbabb360f642e0b72e98d50883e92a,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/dabbabb360f642e0b72e98d50883e92a/artifacts,2026-05-12 22:53:59.294000+00:00,2026-05-12 22:56:40.223000+00:00,0.8986310958862305,0.80143803358078,12924.0,2.0454884567650553,7396.48625966244,0.9413716793060303,124.0,0.034270022953263174,0.034292035398230086,3.5741150442477876,123.92040299899963,4,3616.0,4,12320535,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),EfficientNetB3,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,placid-frog-152,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
268192266a2d47edad7bc8cdf9787de4,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/268192266a2d47edad7bc8cdf9787de4/artifacts,2026-05-12 22:51:18.971000+00:00,2026-05-12 22:53:55.756000+00:00,1.0077871084213257,0.7762376070022583,11268.0,1.5156613188390298,6123.27172810968,0.9319307208061218,120.0,0.029656175762871086,0.0297029702970297,2.789108910891089,119.81095008199918,4,4040.0,4,9177569,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),EfficientNetB2,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,luminous-asp-317,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
aa3d678be70b4b2e962852f1437f81b7,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/aa3d678be70b4b2e962852f1437f81b7/artifacts,2026-05-12 22:48:50.083000+00:00,2026-05-12 22:51:15.135000+00:00,1.2623895406723022,0.7185970544815063,11052.0,0.8168211892272919,6008.536667955959,0.8957313895225525,118.0,0.016147923771478983,0.016041326808047852,1.502446982055465,118.7841272629994,4,7356.0,4,5330571,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),EfficientNetB0,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,unruly-carp-41,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
081e272b76cc41f1b780666a5c193cf6,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/081e272b76cc41f1b780666a5c193cf6/artifacts,2026-05-12 22:46:31.579000+00:00,2026-05-12 22:48:46.643000+00:00,1.655332088470459,0.6387718915939331,10116.0,0.4318932238531594,5331.2899552434,0.838545024394989,115.0,0.009305981078904776,0.009316267012313674,0.8195074530136098,114.87303043800055,4,12344.0,4,2554968,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),MobileNetV3Small,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,gregarious-swan-501,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
24389aab0f2b436e983486e1c00fb3d8,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/24389aab0f2b436e983486e1c00fb3d8/artifacts,2026-05-12 22:44:07.505000+00:00,2026-05-12 22:46:27.970000+00:00,1.2827599048614502,0.71517413854599,10260.0,0.6734856533407612,5414.82465285972,0.8946517705917358,114.0,0.014262075170149298,0.014179104477611941,1.2761194029850746,114.66708436800036,4,8040.0,4,5507432,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),MobileNetV3Large,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,charming-moth-106,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
73dad8725aa64deea28e02106adb492d,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/73dad8725aa64deea28e02106adb492d/artifacts,2026-05-12 22:41:47.135000+00:00,2026-05-12 22:44:03.990000+00:00,1.7556451559066772,0.6237557530403137,10728.0,0.5543451557935567,5791.79818773108,0.8282924890518188,115.0,0.0110763686521819,0.011006891271056661,1.0267993874425727,115.7258996779965,4,10448.0,4,3538984,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),MobileNetV2,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,aged-bird-391,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
f4de9b61cedd44619d4de69232b98283,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/f4de9b61cedd44619d4de69232b98283/artifacts,2026-05-12 22:39:27.474000+00:00,2026-05-12 22:41:43.692000+00:00,1.8174443244934082,0.6129664182662964,11448.0,0.4982902863140546,6356.19089222208,0.8226717114448547,118.0,0.009246808250391987,0.0092505487613672,0.8974600188146754,117.9522860420002,4,12756.0,4,4253864,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),MobileNet,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fun-koi-515,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
dcdb1913a30b40f49e7152a92b6ccf9c,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/dcdb1913a30b40f49e7152a92b6ccf9c/artifacts,2026-05-12 22:36:59.601000+00:00,2026-05-12 22:39:23.883000+00:00,1.0087815523147583,0.7702820301055908,36072.0,2.357445699405407,27082.33619476932,0.929665744304657,124.0,0.01080220981189048,0.010793871866295265,3.1399721448467965,124.09578631899784,4,11488.0,4,23851784,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),InceptionV3,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,capable-crab-556,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
c8f0cba664f0444883994189b12eee40,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/c8f0cba664f0444883994189b12eee40/artifacts,2026-05-12 22:34:25.629000+00:00,2026-05-12 22:36:56.161000+00:00,0.9289679527282715,0.7878378629684448,36144.0,6.180305660704541,27440.55713352816,0.9398648738861084,123.0,0.02768045822882856,0.027702702702702704,8.14054054054054,122.9012345359988,4,4440.0,4,55873736,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),InceptionResNetV2,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,big-tern-312,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
01e6feb45be14ef0a9f44b0cafe9407f,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/01e6feb45be14ef0a9f44b0cafe9407f/artifacts,2026-05-12 22:31:55.709000+00:00,2026-05-12 22:34:22.119000+00:00,1.7506695985794067,0.6770259737968445,37008.0,5.568615629112392,28310.8418584074,0.8715578317642212,122.0,0.024009873495475887,0.023996852871754525,7.279307631785995,122.0661968509994,4,5084.0,4,60380648,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ResNet152V2,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,silent-wren-41,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
93cda6747b484a299ae32dc5afb6dc1a,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/93cda6747b484a299ae32dc5afb6dc1a/artifacts,2026-05-12 22:29:29.418000+00:00,2026-05-12 22:31:52.196000+00:00,1.7847169637680054,0.6700573563575745,37620.0,3.777047120123709,28962.3973171086,0.8699791431427002,123.0,0.01608741752686457,0.016040688575899843,4.906103286384977,123.3583175959975,4,7668.0,4,44675560,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ResNet101V2,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,kindly-grouse-622,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
636734f035ee4ed2afa672a412616c01,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/636734f035ee4ed2afa672a412616c01/artifacts,2026-05-12 22:27:12.065000+00:00,2026-05-12 22:29:26.014000+00:00,1.7839457988739014,0.6538404226303101,34020.0,1.930990699017893,25844.37951565548,0.8569186925888062,116.0,0.008717127608114035,0.008667065152420802,2.5418410041841004,116.67003590699824,4,13384.0,4,25613800,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ResNet50V2,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,mysterious-moose-30,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
28b4e70e191c4c2383da024d8575673a,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/28b4e70e191c4c2383da024d8575673a/artifacts,2026-05-12 22:24:39.668000+00:00,2026-05-12 22:27:08.614000+00:00,1.2302523851394653,0.725896418094635,38232.0,5.85167235351985,29375.395214669643,0.9001991748809814,125.0,0.024938828800995506,0.0249003984063745,7.615936254980079,125.19292058099744,4,5020.0,4,60419944,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ResNet152,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,whimsical-duck-271,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
7223a097bb4f4938ab45862d1d0d8434,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/7223a097bb4f4938ab45862d1d0d8434/artifacts,2026-05-12 22:22:10.962000+00:00,2026-05-12 22:24:36.297000+00:00,1.2763574123382568,0.7161415219306946,37404.0,3.9803366755389056,28801.716184199522,0.8946931958198547,122.0,0.016848978591763354,0.016860143725815367,5.169154228855722,121.91920908999964,4,7236.0,4,44707176,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ResNet101,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,indecisive-zebra-989,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
f83234d31c03489fbd4fb5b1523f6538,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/f83234d31c03489fbd4fb5b1523f6538/artifacts,2026-05-12 22:19:44.934000+00:00,2026-05-12 22:22:07.575000+00:00,1.3327231407165527,0.7006500959396362,38412.0,2.179996612706782,29508.434149599,0.8850472569465637,124.0,0.009185239348699836,0.009160756501182032,2.8377659574468086,124.33139982400098,4,13536.0,4,25636712,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),ResNet50,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,defiant-trout-0,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
6cbb4ec7491d4d05974eab608483cab9,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/6cbb4ec7491d4d05974eab608483cab9/artifacts,2026-05-12 22:17:11.334000+00:00,2026-05-12 22:19:41.247000+00:00,1.1851551532745361,0.7280534505844116,14112.0,2.780523138783664,8741.96474833584,0.9013994932174683,114.0,0.036538273719783895,0.03625954198473282,4.488549618320611,114.87633257500056,4,3144.0,4,20242984,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),DenseNet201,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,bittersweet-pig-957,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
007a68f9e0f24a58ac67991bacdde417,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/007a68f9e0f24a58ac67991bacdde417/artifacts,2026-05-12 22:14:39.695000+00:00,2026-05-12 22:17:07.817000+00:00,1.2883155345916748,0.6949084997177124,13968.0,1.6933475814775418,8514.15163966908,0.8842481970787048,120.0,0.02383157812251397,0.02386634844868735,2.7780429594272076,119.82517480000024,4,5028.0,4,8062504,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,ImageNet (ILSVRC 2012),DenseNet121,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,magnificent-mule-603,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
752a85eb1f8747e5a4b51f799c223718,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/752a85eb1f8747e5a4b51f799c223718/artifacts,2026-05-12 22:12:15.721000+00:00,2026-05-12 22:14:36.102000+00:00,0.9947510957717896,0.7766668200492859,43128.0,0.1776092598145499,34567.02458214696,0.9319868087768555,121.0,0.0006213869550877658,0.0006217116080236764,0.2215965143045051,120.93681474700134,16,194624.0,16,28589128,Tensorflow 2.21.0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),ConvNeXtTiny,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,trusting-deer-271,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
81f9b9231e31447f82dc6f4248d90e35,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/81f9b9231e31447f82dc6f4248d90e35/artifacts,2026-05-12 22:09:43.448000+00:00,2026-05-12 22:12:12.098000+00:00,0.9037251472473145,0.7918291687965393,41328.0,0.2933100471439555,33090.06627859248,0.9395210146903992,125.0,0.001107488364620283,0.0011079988654091619,0.36633101687703873,124.94240734300185,16,112816.0,16,50223688,Tensorflow 2.21.0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),ConvNeXtSmall,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,debonair-trout-53,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
57b223325e90431cb252c7925c952f2f,309806188325510521,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/309806188325510521/57b223325e90431cb252c7925c952f2f/artifacts,2026-05-12 22:07:13.375000+00:00,2026-05-12 22:09:40.124000+00:00,0.7354340553283691,0.8198466897010803,41652.0,0.39737321389272146,33589.16302392396,0.9577536582946777,120.0,0.0014297007267059427,0.0014196479273140261,0.4927597955706985,120.84974302699992,16,84528.0,16,88591464,Tensorflow 2.21.0,NVIDIA GeForce RTX 4090,ImageNet (ILSVRC 2012),ConvNeXtBase,Inference,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fischer,main.py,local,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,capable-cat-284,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,conda
