,ocr,value,manual,val_diff,still_errors
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/e52a6b2b4b6146cba3bf4cc4138aa302_capture_stop.jpg,5.081,5.081,False,0.009000000000000341,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/eb4c6662fea24018bb05ccea57a8e587_capture_start.jpg,5.082,5.082,False,0.0009999999999994458,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/eb4c6662fea24018bb05ccea57a8e587_capture_stop.jpg,5.091,5.091,False,0.009000000000000341,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/ca59fac845d94b34bbc6ecf6cc4cca1d_capture_start.jpg,5.092,5.092,False,0.0009999999999994458,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/ca59fac845d94b34bbc6ecf6cc4cca1d_capture_stop.jpg,5.105,5.105,False,0.013000000000000789,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/6bc3ceb06d4b448e9b4f18f6c24d5c14_capture_start.jpg,5.106,5.106,False,0.0009999999999994458,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/6bc3ceb06d4b448e9b4f18f6c24d5c14_capture_stop.jpg,5.116,5.116,False,0.009999999999999787,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/6e8737082443467abfb60744f8394ce7_capture_start.jpg,5.118,5.118,False,0.002000000000000668,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/6e8737082443467abfb60744f8394ce7_capture_stop.jpg,5.126,5.126,False,0.008000000000000007,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/0631dbabe7c0469ca4488636eaffcc04_capture_start.jpg,5.127,5.127,False,0.0009999999999994458,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/0631dbabe7c0469ca4488636eaffcc04_capture_stop.jpg,5.139,5.139,False,0.012000000000000455,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/2f10bd3b6f464402b1775c4f2031af92_capture_start.jpg,5.141,5.141,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/2f10bd3b6f464402b1775c4f2031af92_capture_stop.jpg,5.151,5.151,False,0.009999999999999787,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/f83dea969a2241b1b75bdf9c3254ff03_capture_start.jpg,5.153,5.153,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/f83dea969a2241b1b75bdf9c3254ff03_capture_stop.jpg,5.165,5.165,False,0.012000000000000455,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/5c474f6660fb4a6fb909c3165ac7f805_capture_start.jpg,5.166,5.166,False,0.001000000000000334,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/5c474f6660fb4a6fb909c3165ac7f805_capture_stop.jpg,5.179,5.179,False,0.0129999999999999,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/27add2636c7b462c9303119fbc4936d9_capture_start.jpg,5.180,5.18,False,0.0009999999999994458,False
