run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.sparse_top_k_categorical_accuracy,metrics.running_time,metrics.sparse_categorical_accuracy,metrics.power_draw_total,metrics.loss,metrics.running_time_total,metrics.power_draw,params.batchsize,params.n_samples,params.architecture,params.task,params.model,params.datadir,params.seconds,params.parameters,params.batch_size,params.dataset,params.software,tags.mlflow.project.env,tags.mlflow.source.type,tags.mlflow.runName,tags.mlflow.project.entryPoint,tags.mlflow.project.backend,tags.mlflow.source.git.repoURL,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.source.git.commit
e7bda8b1be1c478495dbb8db664c1bc1,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/e7bda8b1be1c478495dbb8db664c1bc1/artifacts,2025-09-12 13:34:47.837000+00:00,2025-09-12 13:37:47.748000+00:00,0.9598853588104248,0.08546732190759491,0.8166189193725586,29015.14741067232,0.7363014817237854,119.3123813830025,20.78448954919221,4,1396.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,ConvNeXtBase,/data/d1/fischer_diss/imagenet,120,88591464,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,clean-foal-862,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
d496d5dee893401b985ffd7d45528240,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/d496d5dee893401b985ffd7d45528240/artifacts,2025-09-12 13:31:52.601000+00:00,2025-09-12 13:34:44.288000+00:00,0.8657894730567932,0.031558322652367916,0.6647368669509888,28650.132309711596,1.4305088520050049,119.92162607899807,7.539508502555683,4,3800.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,VGG19,/data/d1/fischer_diss/imagenet,120,143667240,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,masked-moth-762,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
e77adcbaaca640dbba61b03c5833a6ca,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/e77adcbaaca640dbba61b03c5833a6ca/artifacts,2025-09-12 13:29:02.043000+00:00,2025-09-12 13:31:48.975000+00:00,0.8649870753288269,0.025592714911501488,0.6707579493522644,28648.77253488252,1.4117279052734375,118.85256804901292,6.168986333954031,4,4644.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,VGG16,/data/d1/fischer_diss/imagenet,120,138357544,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,sedate-jay-927,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
34acc11750e241cc83235032e7d25b71,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/34acc11750e241cc83235032e7d25b71/artifacts,2025-09-12 13:26:16.275000+00:00,2025-09-12 13:28:58.452000+00:00,0.9351415038108826,0.017948799938385235,0.7813974022865295,29561.176860678,0.9732272028923035,121.76465878200544,4.357484796680129,4,6784.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,Xception,/data/d1/fischer_diss/imagenet,120,22910480,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,nebulous-swan-778,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
c0808db0fb8e474c88afb0bcd701dda4,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/c0808db0fb8e474c88afb0bcd701dda4/artifacts,2025-09-12 13:23:26.667000+00:00,2025-09-12 13:26:12.695000+00:00,0.8829374313354492,0.013824795291799639,0.7039744257926941,5539.72312332396,1.3181078433990479,121.04990757499765,0.6326773781777021,4,8756.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,NASNetMobile,/data/d1/fischer_diss/imagenet,120,5326716,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,wise-skunk-810,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
3e8f1b2afe344f52a84f11e319d96dd4,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/3e8f1b2afe344f52a84f11e319d96dd4/artifacts,2025-09-12 13:20:34.293000+00:00,2025-09-12 13:23:23.096000+00:00,0.9644194841384888,0.02318619960861632,0.8338951468467712,30724.21838744748,0.7184145450592041,123.81430591001116,5.753598948960202,4,5340.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,EfficientNetV2S,/data/d1/fischer_diss/imagenet,120,21612360,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,nebulous-grouse-295,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
bf32b7dca6a6489a8d45ef330e905e7a,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/bf32b7dca6a6489a8d45ef330e905e7a/artifacts,2025-09-12 13:17:53.576000+00:00,2025-09-12 13:20:30.603000+00:00,0.9468085169792175,0.027036724626141647,0.8001520037651062,6167.6831771222405,0.8443105816841125,106.74098882400722,1.5622297814392707,4,3948.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,EfficientNetV2B3,/data/d1/fischer_diss/imagenet,120,14467622,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,zealous-shad-397,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
ec585107aa39451696e7f92827db9181,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/ec585107aa39451696e7f92827db9181/artifacts,2025-09-12 13:15:01.520000+00:00,2025-09-12 13:17:50.194000+00:00,0.9263566136360168,0.029023347942827883,0.7764050364494324,4842.20568258432,0.9693235158920288,119.8083803079935,1.1730149424865117,4,4128.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,EfficientNetV2B2,/data/d1/fischer_diss/imagenet,120,10178374,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,amusing-snake-213,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
8d13683c56134da981e24a856eb22001,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/8d13683c56134da981e24a856eb22001/artifacts,2025-09-12 13:12:07.090000+00:00,2025-09-12 13:14:57.966000+00:00,0.9218989014625549,0.022533030317191338,0.7553598880767822,4761.48570613164,1.04002845287323,117.71255037700756,0.9114635731492419,4,5224.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,EfficientNetV2B1,/data/d1/fischer_diss/imagenet,120,8212124,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,calm-robin-824,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
8a90c04188ae431c835ab5ff1e954ef6,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/8a90c04188ae431c835ab5ff1e954ef6/artifacts,2025-09-12 13:09:22.736000+00:00,2025-09-12 13:12:03.556000+00:00,0.9063050150871277,0.017012105856599548,0.7434017658233643,4603.44291134004,1.128365397453308,116.0225619420089,0.6749916292287449,4,6820.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,EfficientNetV2B0,/data/d1/fischer_diss/imagenet,120,7200312,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,funny-lynx-288,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
0f3f8f2b1fd34aafa4ddd7169408c42a,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/0f3f8f2b1fd34aafa4ddd7169408c42a/artifacts,2025-09-12 13:06:32.110000+00:00,2025-09-12 13:09:19.242000+00:00,0.9587977528572083,0.02427120389689477,0.8254379034042358,31037.74216490124,0.859130859375,121.93852837799932,6.177894539192126,4,5024.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,EfficientNetB4,/data/d1/fischer_diss/imagenet,120,19466823,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,gaudy-croc-970,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
566443e60d0541f7bfc32499c08fd639,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/566443e60d0541f7bfc32499c08fd639/artifacts,2025-09-12 13:03:31.497000+00:00,2025-09-12 13:06:28.544000+00:00,0.9412429332733154,0.03456802157288313,0.8002824783325195,5915.2750241943595,0.902855396270752,122.37079636800628,1.670981645252644,4,3540.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,EfficientNetB3,/data/d1/fischer_diss/imagenet,120,12320535,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,gaudy-lamb-381,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
bb613927b19f4f7684a75880a4524838,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/bb613927b19f4f7684a75880a4524838/artifacts,2025-09-12 13:00:32.835000+00:00,2025-09-12 13:03:27.801000+00:00,0.9315656423568726,0.030053547642422598,0.7760100960731506,4707.38477343924,1.0108741521835327,119.01204866399348,1.1887335286462728,4,3960.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,EfficientNetB2,/data/d1/fischer_diss/imagenet,120,9177569,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,sneaky-hound-250,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
066288e439f54c9f8419dc7789943ae2,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/066288e439f54c9f8419dc7789943ae2/artifacts,2025-09-12 12:57:45.007000+00:00,2025-09-12 13:00:29.280000+00:00,0.896170437335968,0.015845925555421973,0.7195253372192383,4682.88907465716,1.2596005201339722,117.51338391900936,0.6314575343388834,4,7416.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,EfficientNetB0,/data/d1/fischer_diss/imagenet,120,5330571,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,aged-trout-210,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
a972dedd28c54763b7edcdc9c58917be,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/a972dedd28c54763b7edcdc9c58917be/artifacts,2025-09-12 12:55:08.256000+00:00,2025-09-12 12:57:41.617000+00:00,0.8388614058494568,0.009485942358085043,0.640016496181488,4048.60830434064,1.6502784490585327,114.96962137999073,0.33404358946704954,4,12120.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,MobileNetV3Small,/data/d1/fischer_diss/imagenet,120,2554968,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,wise-hound-979,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
336accf43f13445984b74cbbd2dc0ffe,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/336accf43f13445984b74cbbd2dc0ffe/artifacts,2025-09-12 12:52:24.195000+00:00,2025-09-12 12:55:04.778000+00:00,0.8922550082206726,0.015088644409377487,0.7141728401184082,4129.0436341044,1.2925186157226562,114.55298835599388,0.5438677073372497,4,7592.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,MobileNetV3Large,/data/d1/fischer_diss/imagenet,120,5507432,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,mercurial-grub-200,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
2fe006a0ae6e4cc5bf2746049c0af465,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/2fe006a0ae6e4cc5bf2746049c0af465/artifacts,2025-09-12 12:49:44.301000+00:00,2025-09-12 12:52:20.792000+00:00,0.8287814855575562,0.01193808751733221,0.6240546107292175,4374.75671827488,1.7466363906860352,113.65059316500265,0.4595332687263529,4,9520.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,MobileNetV2,/data/d1/fischer_diss/imagenet,120,3538984,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,secretive-perch-117,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
be931e3c197b4a86a519708d17408c70,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/be931e3c197b4a86a519708d17408c70/artifacts,2025-09-12 12:47:05.330000+00:00,2025-09-12 12:49:41.067000+00:00,0.8229400515556335,0.00948493415854524,0.6130169630050659,5022.98491831668,1.816454291343689,118.3340385620104,0.40261180813695735,4,12476.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,MobileNet,/data/d1/fischer_diss/imagenet,120,4253864,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,gentle-panda-252,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
87bbcbd0bc48476aafbf1171c291c2b4,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/87bbcbd0bc48476aafbf1171c291c2b4/artifacts,2025-09-12 12:44:24.043000+00:00,2025-09-12 12:47:01.832000+00:00,0.9296956062316895,0.010312803740833248,0.7706676125526428,28828.83899348604,1.0073673725128174,119.25726245899568,2.492981580204604,4,11564.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,InceptionV3,/data/d1/fischer_diss/imagenet,120,23851784,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,adorable-gnat-544,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
96babd7ec65c415e8d81be02b7e49bde,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/96babd7ec65c415e8d81be02b7e49bde/artifacts,2025-09-12 12:41:33.065000+00:00,2025-09-12 12:44:20.287000+00:00,0.9397590160369873,0.027374471070435228,0.7877664566040039,28905.50154023856,0.9283968210220337,118.14821713999844,6.697289513493643,4,4316.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,InceptionResNetV2,/data/d1/fischer_diss/imagenet,120,55873736,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,adaptable-fox-39,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
4da0d42a76e640eb926f847c8e6fa0f0,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/4da0d42a76e640eb926f847c8e6fa0f0/artifacts,2025-09-12 12:38:41.514000+00:00,2025-09-12 12:41:29.798000+00:00,0.8712003231048584,0.023559263492983634,0.6765393614768982,29505.734383015795,1.7499243021011353,120.906140245992,5.749363675568159,4,5132.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,ResNet152V2,/data/d1/fischer_diss/imagenet,120,60380648,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,youthful-stork-322,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
48f21d4f86f84e9db1789aa34a6c4964,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/48f21d4f86f84e9db1789aa34a6c4964/artifacts,2025-09-12 12:35:50.747000+00:00,2025-09-12 12:38:38.217000+00:00,0.8699143528938293,0.016625389302730807,0.6706370711326599,28628.84416544316,1.7868627309799194,124.22490887000458,3.831483426852671,4,7472.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,ResNet101V2,/data/d1/fischer_diss/imagenet,120,44675560,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,languid-hare-842,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
399312c687e84a6cb934c22f2b28ba33,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/399312c687e84a6cb934c22f2b28ba33/artifacts,2025-09-12 12:33:19.239000+00:00,2025-09-12 12:35:47.398000+00:00,0.8587101101875305,0.009155885783743687,0.658826470375061,20199.98482947936,1.7639145851135254,110.16361775000404,1.6788551221309307,4,12032.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,ResNet50V2,/data/d1/fischer_diss/imagenet,120,25613800,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,fortunate-dog-787,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
90cb9c063139480e8a5a3fa05f217902,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/90cb9c063139480e8a5a3fa05f217902/artifacts,2025-09-12 12:30:29.634000+00:00,2025-09-12 12:33:15.983000+00:00,0.9004132151603699,0.024255529726859786,0.7268595099449158,28261.471595582883,1.2268810272216797,117.39676387800137,5.839147023880761,4,4840.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,ResNet152,/data/d1/fischer_diss/imagenet,120,60419944,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,sneaky-sponge-876,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
7af8c5f4a4054fd0bf6f0c2958907f66,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/7af8c5f4a4054fd0bf6f0c2958907f66/artifacts,2025-09-12 12:27:39.246000+00:00,2025-09-12 12:30:26.258000+00:00,0.8948911428451538,0.017160059080122088,0.7164991497993469,30065.88432167172,1.2767009735107422,122.93466324999464,4.1968012732651765,4,7164.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,ResNet101,/data/d1/fischer_diss/imagenet,120,44707176,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,righteous-hound-396,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
ead10251762c49979d3f32cd06cba185,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/ead10251762c49979d3f32cd06cba185/artifacts,2025-09-12 12:24:53.664000+00:00,2025-09-12 12:27:36.055000+00:00,0.8839702606201172,0.009135007324970749,0.7001895904541016,30851.7693560082,1.3372422456741333,125.2592204399989,2.2499831794054987,4,13712.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,ResNet50,/data/d1/fischer_diss/imagenet,120,25636712,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,abundant-kite-532,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
21e8c094f13b429785df4ebc5e6b7c40,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/21e8c094f13b429785df4ebc5e6b7c40/artifacts,2025-09-12 12:22:05.524000+00:00,2025-09-12 12:24:50.370000+00:00,0.8979076743125916,0.04012993828715824,0.7265512347221375,6600.65453445456,1.1922379732131958,111.24018893200264,2.3811885044929872,4,2772.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,DenseNet201,/data/d1/fischer_diss/imagenet,120,20242984,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,polite-crane-488,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
a9b46c6cc23c49dba4dde53583c98a25,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/a9b46c6cc23c49dba4dde53583c98a25/artifacts,2025-09-12 12:19:17.781000+00:00,2025-09-12 12:22:02.275000+00:00,0.8837330341339111,0.02969633729822453,0.6955161690711975,5631.5341650931205,1.2861833572387695,113.9151498759893,1.4680745998678624,4,3836.0,13th Gen Intel(R) Core(TM) i9-13900K,Inference,DenseNet121,/data/d1/fischer_diss/imagenet,120,8062504,4,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,illustrious-mare-289,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
12caa516fd5e43e79067a9a4ce1403b9,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/12caa516fd5e43e79067a9a4ce1403b9/artifacts,2025-09-12 12:16:32.758000+00:00,2025-09-12 12:19:14.571000+00:00,0.93199223279953,0.000652160716974461,0.7769303321838379,35170.115035730036,0.9937302470207214,124.32791908401124,0.1844844473128936,16,190640.0,NVIDIA GeForce RTX 4090,Inference,ConvNeXtTiny,/data/d1/fischer_diss/imagenet,120,28589128,16,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,redolent-ox-151,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
e1cda51248354b8290d3ae5b21810f51,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/e1cda51248354b8290d3ae5b21810f51/artifacts,2025-09-12 12:13:46.657000+00:00,2025-09-12 12:16:29.452000+00:00,0.9394657611846924,0.0011933771725146395,0.7912912964820862,30972.60525935808,0.9055325388908386,120.807957928002,0.3059566664627596,16,101232.0,NVIDIA GeForce RTX 4090,Inference,ConvNeXtSmall,/data/d1/fischer_diss/imagenet,120,50223688,16,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,colorful-dog-533,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
508bdce3adee4d73b257e2f112fc4d72,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/508bdce3adee4d73b257e2f112fc4d72/artifacts,2025-09-12 12:10:55.193000+00:00,2025-09-12 12:13:43.427000+00:00,0.9576330780982971,0.001543396958608451,0.8201030492782593,33153.855623745476,0.7353048324584961,123.4223679860006,0.41458903090918214,16,79968.0,NVIDIA GeForce RTX 4090,Inference,ConvNeXtBase,/data/d1/fischer_diss/imagenet,120,88591464,16,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,adorable-croc-757,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
668531d7f9fa4a5dbcea09853d1a98ac,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/668531d7f9fa4a5dbcea09853d1a98ac/artifacts,2025-09-12 12:08:02.726000+00:00,2025-09-12 12:10:51.900000+00:00,0.8650376200675964,0.0011098127414435124,0.6673423051834106,44932.40325214128,1.4190351963043213,128.66724999199505,0.3875621312805451,16,115936.0,NVIDIA GeForce RTX 4090,Inference,VGG19,/data/d1/fischer_diss/imagenet,120,143667240,16,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,clean-foal-583,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
810467c54e434feb85ae48971474992a,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/810467c54e434feb85ae48971474992a/artifacts,2025-09-12 12:05:19.800000+00:00,2025-09-12 12:07:59.380000+00:00,0.8667858242988586,0.0008828752853903522,0.6708353161811829,40932.6259098744,1.4114149808883667,119.52012463500432,0.3023625008116239,16,135376.0,NVIDIA GeForce RTX 4090,Inference,VGG16,/data/d1/fischer_diss/imagenet,120,138357544,16,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,melodic-shrike-832,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
4a108583fc0644a6b655a73a35dd6459,839899330872527168,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/839899330872527168/4a108583fc0644a6b655a73a35dd6459/artifacts,2025-09-12 12:02:31.189000+00:00,2025-09-12 12:05:16.660000+00:00,0.9351433515548706,0.0011859669368323262,0.7770227789878845,32924.296560050636,0.9766324758529663,120.7788728470041,0.32329434956844694,16,101840.0,NVIDIA GeForce RTX 4090,Inference,Xception,/data/d1/fischer_diss/imagenet,120,22910480,16,ImageNet (ILSVRC 2012),Tensorflow 2.20.0,conda,PROJECT,receptive-duck-173,main.py,local,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,fischer,e8abdb420bec5a90bcf2772f65509d5ff4d2baae
