,ocr,value,manual,val_diff,still_errors
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/21866238b57b43df9c024b98d84765ce_capture_start.jpg,3.415,3.415,False,0.002000000000000224,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/21866238b57b43df9c024b98d84765ce_capture_stop.jpg,3.575,3.575,False,0.16000000000000014,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/bf0717578ed545cf8069315570be5e14_capture_start.jpg,3.577,3.577,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/bf0717578ed545cf8069315570be5e14_capture_stop.jpg,3.683,3.683,False,0.10599999999999987,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/4e0e7947c1474f29b268d79e2930d4f2_capture_start.jpg,3.684,3.684,False,0.001000000000000334,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/4e0e7947c1474f29b268d79e2930d4f2_capture_stop.jpg,3.782,3.782,False,0.09799999999999986,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/04315fe6ec334364bda9d9c25ed43b17_capture_start.jpg,3.784,3.784,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/04315fe6ec334364bda9d9c25ed43b17_capture_stop.jpg,3.911,3.911,False,0.12700000000000022,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/7e2a5bcbdb7d4310b7559feb64e710a1_capture_start.jpg,3.912,3.912,False,0.0009999999999998899,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/7e2a5bcbdb7d4310b7559feb64e710a1_capture_stop.jpg,4.040,4.04,False,0.1280000000000001,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/3a79f5f62ab8496aa7d372d7f84cb9ff_capture_start.jpg,4.047,4.047,False,0.006999999999999673,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/3a79f5f62ab8496aa7d372d7f84cb9ff_capture_stop.jpg,4.167,4.167,False,0.1200000000000001,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/734f1da94d2f448f8b631e6fb5031667_capture_start.jpg,4.170,4.17,False,0.0030000000000001137,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/734f1da94d2f448f8b631e6fb5031667_capture_stop.jpg,4.298,4.298,False,0.1280000000000001,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/a079ca04eb2d43eb875f0b98e879cf5d_capture_start.jpg,4.301,4.301,False,0.0030000000000001137,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/a079ca04eb2d43eb875f0b98e879cf5d_capture_stop.jpg,4.421,4.421,False,0.1200000000000001,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/60fc6386b58d485d90e7414f4fd90239_capture_start.jpg,4.422,4.422,False,0.0009999999999994458,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/60fc6386b58d485d90e7414f4fd90239_capture_stop.jpg,4.541,4.541,False,0.11900000000000066,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/3edbd3f44edd40ef845dd7df1516572c_capture_start.jpg,4.543,4.543,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/3edbd3f44edd40ef845dd7df1516572c_capture_stop.jpg,4.660,4.66,False,0.11699999999999999,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/707e58dc3fde4edfb4c653ac93744dc2_capture_start.jpg,4.661,4.661,False,0.0009999999999994458,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/707e58dc3fde4edfb4c653ac93744dc2_capture_stop.jpg,4.776,4.776,False,0.11500000000000021,False
