run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.loss,metrics.running_time,metrics.running_time_gt,metrics.power_draw,metrics.power_draw_total,metrics.power_draw_gt,metrics.running_time_total,metrics.sparse_top_k_categorical_accuracy,metrics.sparse_categorical_accuracy,metrics.running_time_total_gt,metrics.power_draw_total_gt,params.architecture,params.batch_size,params.parameters,params.n_samples,params.batchsize,params.model,params.task,params.software,params.dataset,tags.mlflow.source.name,tags.mlflow.project.entryPoint,tags.mlflow.project.backend,tags.mlflow.project.env,tags.mlflow.source.type,tags.mlflow.runName,tags.mlflow.source.git.commit,tags.mlflow.source.git.repoURL,tags.mlflow.user
3ea270fae14c424d86dfe071d794bd8d,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/3ea270fae14c424d86dfe071d794bd8d/artifacts,2026-05-13 05:01:39.775000+00:00,2026-05-13 05:04:11.446000+00:00,1.0061016082763672,0.009948340997858952,0.009963768115942028,2.0570550419647233,24980.8764296196,2.789525691699605,120.81265307799912,0.9303359389305115,0.7701745629310608,121.0,33876.0,13th Gen Intel(R) Core(TM) i9-13900K,16,23851784,12144.0,16,InceptionV3,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,charming-dove-683,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
f5f7f4f9804340c197ff7815d1fce228,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/f5f7f4f9804340c197ff7815d1fce228/artifacts,2026-05-13 04:58:53.904000+00:00,2026-05-13 05:01:36.255000+00:00,0.9218999743461609,0.024191224629193403,0.024161341853035145,5.239213205328762,26237.97973228644,7.008785942492013,121.14965294300056,0.9404951930046082,0.7897364497184753,121.0,35100.0,13th Gen Intel(R) Core(TM) i9-13900K,16,55873736,5008.0,16,InceptionResNetV2,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,skillful-pug-475,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
83771cf1dca641358bc74fa63936284b,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/83771cf1dca641358bc74fa63936284b/artifacts,2026-05-13 04:56:15.084000+00:00,2026-05-13 04:58:50.278000+00:00,1.7699520587921143,0.019373652036352135,0.019292091836734693,4.347887963349777,27269.9533061298,5.768494897959184,121.5115455720006,0.8683035969734192,0.6763392686843872,121.0,36180.0,13th Gen Intel(R) Core(TM) i9-13900K,16,60380648,6272.0,16,ResNet152V2,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,incongruous-swan-444,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
31e754e0d00a42b988044c2e82fa4d3b,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/31e754e0d00a42b988044c2e82fa4d3b/artifacts,2026-05-13 04:53:36.038000+00:00,2026-05-13 04:56:11.638000+00:00,1.7457908391952515,0.013279379885272747,0.013300173010380624,2.9907652929077337,27658.59742881072,3.9589100346020762,122.80770517900235,0.8744593262672424,0.674956738948822,123.0,36612.0,13th Gen Intel(R) Core(TM) i9-13900K,16,44675560,9248.0,16,ResNet101V2,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,bouncy-yak-836,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
ceed87a65a1242ed82217529ed8a1608,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/ceed87a65a1242ed82217529ed8a1608/artifacts,2026-05-13 04:51:04.672000+00:00,2026-05-13 04:53:32.619000+00:00,1.8045668601989746,0.007045983878569632,0.007022471910112359,1.5679871341948524,26793.76414912164,2.077247191011236,120.40177251699788,0.8560393452644348,0.6516854166984558,120.0,35496.0,13th Gen Intel(R) Core(TM) i9-13900K,16,25613800,17088.0,16,ResNet50V2,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,orderly-goose-490,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
08e608097f1e481b8a4d3ae967f7cd47,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/08e608097f1e481b8a4d3ae967f7cd47/artifacts,2026-05-13 04:48:18.751000+00:00,2026-05-13 04:51:01.019000+00:00,1.2215015888214111,0.02083516623046871,0.020720108695652172,4.681934720353064,27567.23163343884,6.236413043478261,122.67745876499976,0.9013247489929199,0.72826087474823,122.0,36720.0,13th Gen Intel(R) Core(TM) i9-13900K,16,60419944,5888.0,16,ResNet152,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,persistent-gnat-756,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
905ae014e7454e798c2676498674cbd8,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/905ae014e7454e798c2676498674cbd8/artifacts,2026-05-13 04:45:40.083000+00:00,2026-05-13 04:48:14.843000+00:00,1.2445343732833862,0.014376740419592018,0.014350094876660342,3.2119804172807167,27083.418878511002,4.282258064516129,121.2246752179999,0.8976517915725708,0.7192836999893188,121.0,36108.0,13th Gen Intel(R) Core(TM) i9-13900K,16,44707176,8432.0,16,ResNet101,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,amusing-tern-209,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
9d9caf47e6184979856ce793fd309c7d,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/9d9caf47e6184979856ce793fd309c7d/artifacts,2026-05-13 04:43:06.577000+00:00,2026-05-13 04:45:36.656000+00:00,1.3391245603561401,0.008260652665875688,0.00827006507592191,1.8225819454369683,26886.728859086157,2.43058568329718,121.86114812699816,0.8843546509742737,0.6996339559555054,122.0,35856.0,13th Gen Intel(R) Core(TM) i9-13900K,16,25636712,14752.0,16,ResNet50,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,rogue-vole-877,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
cd8c99bdc5e2478dad86b0401bc656af,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/cd8c99bdc5e2478dad86b0401bc656af/artifacts,2026-05-13 04:40:28.153000+00:00,2026-05-13 04:43:02.728000+00:00,1.1473912000656128,0.012135282812101278,0.012180511182108627,2.8003318123751955,28048.12343274996,3.6697284345047922,121.5469926460064,0.9033546447753906,0.7333266735076904,122.0,36756.0,13th Gen Intel(R) Core(TM) i9-13900K,16,20242984,10016.0,16,DenseNet201,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,big-skink-527,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
902e0498d50146c78d48f59f40f4060a,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/902e0498d50146c78d48f59f40f4060a/artifacts,2026-05-13 04:37:55.909000+00:00,2026-05-13 04:40:24.035000+00:00,1.2990256547927856,0.007908325489864688,0.007861226611226612,1.8029872459772167,27751.57969008132,2.3856548856548856,121.72494593999728,0.8823415040969849,0.6913331747055054,121.0,36720.0,13th Gen Intel(R) Core(TM) i9-13900K,16,8062504,15392.0,16,DenseNet121,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,dashing-quail-549,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
