,ocr,value,manual,val_diff,still_errors
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\71d57a8a964042749cf8dea938925178_capture_stop.jpg,5.446,5.446,False,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\9f24f23aad8742da9d09056cd44e8ccb_capture_start.jpg,5.448,5.448,False,0.002000000000000668,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\9f24f23aad8742da9d09056cd44e8ccb_capture_stop.jpg,5.460,5.46,False,0.011999999999999567,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\0e55ccb5c44b4a2fbb9bf23056000d79_capture_start.jpg,5.461,5.461,False,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\0e55ccb5c44b4a2fbb9bf23056000d79_capture_stop.jpg,5.464,5.464,False,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\566d0bec208d4db9a5fe418265085ee9_capture_start.jpg,5.465,5.465,False,0.0009999999999994458,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\566d0bec208d4db9a5fe418265085ee9_capture_stop.jpg,5.468,5.468,False,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\3edc8c61fffe45d8bd7c0e5bea19ff78_capture_start.jpg,5.469,5.469,False,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\3edc8c61fffe45d8bd7c0e5bea19ff78_capture_stop.jpg,5.472,5.472,False,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\ccdde82513c9496ead495a6850013ab4_capture_start.jpg,5.473,5.473,False,0.0009999999999994458,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\ccdde82513c9496ead495a6850013ab4_capture_stop.jpg,5.477,5.477,False,0.004000000000000448,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\c829816b3848446e8e4948affda54ebb_capture_start.jpg,5.479,5.479,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\c829816b3848446e8e4948affda54ebb_capture_stop.jpg,5.490,5.49,False,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\6f5bd54906524cd88ca7bcc30add1351_capture_start.jpg,5.491,5.491,False,0.0009999999999994458,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\6f5bd54906524cd88ca7bcc30add1351_capture_stop.jpg,5.495,5.495,False,0.004000000000000448,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\2c49514db478445b962ad33878a7e24a_capture_start.jpg,5.497,5.497,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\2c49514db478445b962ad33878a7e24a_capture_stop.jpg,5.509,5.509,False,0.012000000000000455,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\cf1430538a344ae1888b39b633d6068a_capture_start.jpg,5.511,5.511,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\cf1430538a344ae1888b39b633d6068a_capture_stop.jpg,5.522,5.522,False,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\ac6c282b48fe4c458aa8a144e1d8c1d3_capture_start.jpg,5.524,5.524,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\ac6c282b48fe4c458aa8a144e1d8c1d3_capture_stop.jpg,5.536,5.536,False,0.011999999999999567,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\38215fb4a71844b58aea8bf0ea1cdea0_capture_start.jpg,5.539,5.539,False,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\38215fb4a71844b58aea8bf0ea1cdea0_capture_stop.jpg,5.550,5.55,False,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\35e57a41ea0d4c4dab86eb53ac342ac9_capture_start.jpg,5.553,5.553,False,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\35e57a41ea0d4c4dab86eb53ac342ac9_capture_stop.jpg,5.564,5.564,False,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\a5b610ce61ee414ba29dba7e830ee6b5_capture_start.jpg,5.566,5.566,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\a5b610ce61ee414ba29dba7e830ee6b5_capture_stop.jpg,5.578,5.578,False,0.012000000000000455,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\5f6b3dd04771468b91a3b2f905f85a2d_capture_start.jpg,5.580,5.58,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\5f6b3dd04771468b91a3b2f905f85a2d_capture_stop.jpg,5.592,5.592,False,0.011999999999999567,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\23272bbf193c410cb60e7aa0de1f0bd5_capture_start.jpg,5.594,5.594,False,0.002000000000000668,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\23272bbf193c410cb60e7aa0de1f0bd5_capture_stop.jpg,5.606,5.606,False,0.011999999999999567,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\7a940216654e4527bca4649e74e5aeb7_capture_start.jpg,5.608,5.608,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\7a940216654e4527bca4649e74e5aeb7_capture_stop.jpg,5.620,5.62,False,0.012000000000000455,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\0978a5f2e7f54c9c9caf5d807ffb1143_capture_start.jpg,5.623,5.623,False,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\0978a5f2e7f54c9c9caf5d807ffb1143_capture_stop.jpg,5.634,5.634,True,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\6f4c21775a0f459eac4770a4196a2bcb_capture_start.jpg,5.637,5.637,False,0.0029999999999992255,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\6f4c21775a0f459eac4770a4196a2bcb_capture_stop.jpg,5.648,5.648,True,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\1f047706f558405b849d7918a0318c69_capture_start.jpg,5.650,5.65,False,0.002000000000000668,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\1f047706f558405b849d7918a0318c69_capture_stop.jpg,5.662,5.662,False,0.011999999999999567,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\e65d81a41a9c4a68a718a5cd0f37fd01_capture_start.jpg,5.665,5.665,False,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\e65d81a41a9c4a68a718a5cd0f37fd01_capture_stop.jpg,5.676,5.676,False,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\833ae1b2729e4b3ca1ae3ccdd175528b_capture_start.jpg,5.679,5.679,True,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\833ae1b2729e4b3ca1ae3ccdd175528b_capture_stop.jpg,5.690,5.69,True,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\ed954de9711940e5b2ee3b4e35f22998_capture_start.jpg,5.694,5.694,True,0.0039999999999995595,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\ed954de9711940e5b2ee3b4e35f22998_capture_stop.jpg,5.705,5.705,False,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\b0f54b86fcf74c60959a67d5730b5e0f_capture_start.jpg,5.708,5.708,False,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\b0f54b86fcf74c60959a67d5730b5e0f_capture_stop.jpg,5.719,5.719,True,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\c49370d42b734f42a151280c3f0c60eb_capture_start.jpg,5.720,5.72,True,0.0009999999999994458,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\c49370d42b734f42a151280c3f0c60eb_capture_stop.jpg,5.732,5.732,False,0.012000000000000455,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\12a7f37bef5b462aa566bb05f2c68703_capture_start.jpg,5.733,5.733,True,0.0009999999999994458,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\12a7f37bef5b462aa566bb05f2c68703_capture_stop.jpg,5.744,5.744,True,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\7aed5c8c9af04472bfc69c51158deb24_capture_start.jpg,5.745,5.745,False,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\7aed5c8c9af04472bfc69c51158deb24_capture_stop.jpg,5.748,5.748,False,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\8a3034012e614be9914d73af48e60ed5_capture_start.jpg,5.749,5.749,False,0.0009999999999994458,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\8a3034012e614be9914d73af48e60ed5_capture_stop.jpg,5.752,5.752,False,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\c5a8eba8737c4daebcd9bf624580dd11_capture_start.jpg,5.754,5.754,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\c5a8eba8737c4daebcd9bf624580dd11_capture_stop.jpg,5.764,5.764,True,0.010000000000000675,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\b511407d0fcd4485b27c714ce0ac0cf7_capture_start.jpg,5.766,5.766,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\b511407d0fcd4485b27c714ce0ac0cf7_capture_stop.jpg,5.778,5.778,False,0.011999999999999567,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\56f8090a6983421a93d1aa3dfc09317f_capture_start.jpg,5.781,5.781,True,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\56f8090a6983421a93d1aa3dfc09317f_capture_stop.jpg,5.793,5.793,False,0.012000000000000455,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\bc6c397d92d04c1a9f88aec297b47367_capture_start.jpg,5.796,5.796,True,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\bc6c397d92d04c1a9f88aec297b47367_capture_stop.jpg,5.808,5.808,True,0.011999999999999567,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\bc4b363aa5c1468b805c3566d1eca137_capture_start.jpg,5.809,5.809,True,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\bc4b363aa5c1468b805c3566d1eca137_capture_stop.jpg,6.816,5.816,True,0.006999999999999673,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\aa8aaf06d9274032bd8d6c46fa2c100f_capture_start.jpg,5.818,5.818,True,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\aa8aaf06d9274032bd8d6c46fa2c100f_capture_stop.jpg,5.829,5.829,True,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\0e11a482dd6d42f7b7e42b0990f46648_capture_start.jpg,5.831,5.831,False,0.002000000000000668,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\0e11a482dd6d42f7b7e42b0990f46648_capture_stop.jpg,5.842,5.842,False,0.010999999999999233,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\d92cfa73be9a4d8d8ffe8723173ebb8c_capture_start.jpg,5.845,5.845,True,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\d92cfa73be9a4d8d8ffe8723173ebb8c_capture_stop.jpg,5.856,5.856,True,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\09370032dad742e2b0a71992829d2635_capture_start.jpg,5.859,5.859,False,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\09370032dad742e2b0a71992829d2635_capture_stop.jpg,5.871,5.871,True,0.012000000000000455,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\1f8ac881ea2a49a3b2405b56fab30124_capture_start.jpg,5.872,5.872,False,0.0009999999999994458,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\1f8ac881ea2a49a3b2405b56fab30124_capture_stop.jpg,5.885,5.885,False,0.0129999999999999,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\af755e5ddb484008b3cbed07ecd5455c_capture_start.jpg,5.888,5.888,True,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\af755e5ddb484008b3cbed07ecd5455c_capture_stop.jpg,5.899,5.899,False,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\2181d365c73b4245b6e99f8df660505d_capture_start.jpg,5.902,5.902,False,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\2181d365c73b4245b6e99f8df660505d_capture_stop.jpg,5.914,5.914,True,0.011999999999999567,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\7180cad2bed34604b62f17e94b617031_capture_start.jpg,5.918,5.918,False,0.004000000000000448,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\7180cad2bed34604b62f17e94b617031_capture_stop.jpg,5.929,5.929,True,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\0d7847270a7843e79cfc04b8f7bce587_capture_start.jpg,5.933,5.933,False,0.0039999999999995595,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\0d7847270a7843e79cfc04b8f7bce587_capture_stop.jpg,5.945,5.945,False,0.012000000000000455,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\9e8ac5255952422da9a7fb612e9af22a_capture_start.jpg,5.949,5.949,True,0.0039999999999995595,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\9e8ac5255952422da9a7fb612e9af22a_capture_stop.jpg,5.960,5.96,False,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\d9be34c82837418a93702e523ce00809_capture_start.jpg,5.963,5.963,False,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\d9be34c82837418a93702e523ce00809_capture_stop.jpg,5.975,5.975,True,0.011999999999999567,False
