run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.running_time_total,metrics.running_time,metrics.sparse_top_k_categorical_accuracy,metrics.power_draw_total,metrics.loss,metrics.sparse_categorical_accuracy,metrics.power_draw,params.batchsize,params.architecture,params.batch_size,params.seconds,params.dataset,params.task,params.datadir,params.software,params.n_samples,params.parameters,params.model,tags.mlflow.source.type,tags.mlflow.project.env,tags.mlflow.project.backend,tags.mlflow.runName,tags.mlflow.source.git.repoURL,tags.mlflow.source.git.commit,tags.mlflow.user,tags.mlflow.project.entryPoint,tags.mlflow.source.name
1ae1de900093479baf20bd99281c04d6,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/1ae1de900093479baf20bd99281c04d6/artifacts,2025-09-20 08:38:50.271000+00:00,2025-09-20 08:42:14.180000+00:00,152.7815964219626,0.000940680699081141,0.8814094662666321,21091.653701361,1.34605073928833,0.6961752772331238,0.12986192063196358,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,162416.0,5326716,NASNetMobile,PROJECT,conda,local,zealous-fawn-50,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
e4cb44daa3c549f8a8ee5a8aa9b8564d,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/e4cb44daa3c549f8a8ee5a8aa9b8564d/artifacts,2025-09-20 08:35:58.525000+00:00,2025-09-20 08:38:46.834000+00:00,117.47152387304232,0.00156879706027033,0.9633280038833618,27637.44608808,0.7192007899284363,0.831663966178894,0.36908982489423076,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,74880.0,21612360,EfficientNetV2S,PROJECT,conda,local,gaudy-croc-60,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
7744e239089e4983ac8f0fed990c0d32,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/7744e239089e4983ac8f0fed990c0d32/artifacts,2025-09-20 08:32:46.540000+00:00,2025-09-20 08:35:55.262000+00:00,142.73174002801534,0.0009387281649743196,0.9486806988716125,29790.622936538282,0.8307142853736877,0.8044893741607666,0.19592906803468826,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,152048.0,14467622,EfficientNetV2B3,PROJECT,conda,local,delicate-ray-820,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
d18b148385f34d5ab164e44e06a9e423,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/d18b148385f34d5ab164e44e06a9e423/artifacts,2025-09-20 08:28:49.880000+00:00,2025-09-20 08:32:43.309000+00:00,189.42887322604656,0.0007392173187205238,0.929964542388916,35446.20146872164,0.9698359966278076,0.7738394141197205,0.1383234010861078,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,256256.0,10178374,EfficientNetV2B2,PROJECT,conda,local,sincere-hound-179,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
04c2c0053464453bb4b23c60d689a0bf,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/04c2c0053464453bb4b23c60d689a0bf/artifacts,2025-09-20 08:25:19.081000+00:00,2025-09-20 08:28:46.569000+00:00,164.51775333704427,0.0006672524064610816,0.9225503206253052,27179.81179801164,1.0342479944229126,0.7585577368736267,0.11023609587123476,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,246560.0,8212124,EfficientNetV2B1,PROJECT,conda,local,charming-mole-569,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
a8a34b18b8df438398bb0230e839bb63,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/a8a34b18b8df438398bb0230e839bb63/artifacts,2025-09-20 08:21:20.865000+00:00,2025-09-20 08:25:15.706000+00:00,193.0458092379849,0.0005253576189747477,0.9099103212356567,33080.67052419312,1.1307331323623657,0.7372937202453613,0.09002620864591439,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,367456.0,7200312,EfficientNetV2B0,PROJECT,conda,local,capricious-cow-978,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
dec8f30b37f24d4eb63841556b16788a,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/dec8f30b37f24d4eb63841556b16788a/artifacts,2025-09-20 08:18:24.785000+00:00,2025-09-20 08:21:17.556000+00:00,120.1192043760093,0.0018324262322432464,0.9590401649475098,29222.03743473924,0.8558195233345032,0.821698784828186,0.44578407119140895,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,65552.0,19466823,EfficientNetB4,PROJECT,conda,local,worried-shrimp-382,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
b424f50a680441b8b1974103618820a0,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/b424f50a680441b8b1974103618820a0/artifacts,2025-09-20 08:15:26.448000+00:00,2025-09-20 08:18:21.547000+00:00,127.19841971900314,0.0010954803958161355,0.9473869800567627,27345.72264253416,0.8812511563301086,0.8012694716453552,0.23551159778949773,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,116112.0,12320535,EfficientNetB3,PROJECT,conda,local,auspicious-boar-656,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
d1cd95c2b19f44a6a06685246315e18f,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/d1cd95c2b19f44a6a06685246315e18f/artifacts,2025-09-20 08:12:09.972000+00:00,2025-09-20 08:15:23.350000+00:00,147.89928044006228,0.0007681323772231921,0.9316935539245605,30609.613718752324,1.0022644996643066,0.7712678909301758,0.15897464329583016,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,192544.0,9177569,EfficientNetB2,PROJECT,conda,local,unique-foal-518,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
a2b13a8aba9848868d952623e294d7dc,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/a2b13a8aba9848868d952623e294d7dc/artifacts,2025-09-20 08:08:24.908000+00:00,2025-09-20 08:12:06.609000+00:00,179.96226938196924,0.00048209000198761636,0.8943117260932922,36440.3953109214,1.2704123258590698,0.714256227016449,0.09761796352203451,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,373296.0,5330571,EfficientNetB0,PROJECT,conda,local,silent-hen-471,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
1c84f9592d32493885dd5d708f6654f9,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/1c84f9592d32493885dd5d708f6654f9/artifacts,2025-09-20 08:04:46.261000+00:00,2025-09-20 08:08:21.663000+00:00,176.80651506700087,0.0003725567982093508,0.8376424312591553,31117.219957246678,1.667810082435608,0.632351815700531,0.06556846523474992,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,474576.0,2554968,MobileNetV3Small,PROJECT,conda,local,bold-stag-209,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
2d4a2e09dfb34ccc86e260047256e8c0,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/2d4a2e09dfb34ccc86e260047256e8c0/artifacts,2025-09-20 08:01:31.482000+00:00,2025-09-20 08:04:42.996000+00:00,150.76723924209364,0.00042136352245364454,0.8928307890892029,27249.9201237402,1.282463550567627,0.7102775573730469,0.07615793979939017,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,357808.0,5507432,MobileNetV3Large,PROJECT,conda,local,enthused-toad-758,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
09eee4f8cc7440d5889fe97538b34dc1,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/09eee4f8cc7440d5889fe97538b34dc1/artifacts,2025-09-20 07:58:26.450000+00:00,2025-09-20 08:01:28.259000+00:00,140.64058754302096,0.00038954295242361225,0.8270053267478943,31178.279200799523,1.7843698263168335,0.6156880259513855,0.0863568557522699,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,361040.0,3538984,MobileNetV2,PROJECT,conda,local,wise-foal-298,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
9cba79fea9ec4678a4840b28d05ed08a,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/9cba79fea9ec4678a4840b28d05ed08a/artifacts,2025-09-20 07:55:30.745000+00:00,2025-09-20 07:58:23.209000+00:00,132.97508947004098,0.0003010665854692107,0.8222694993019104,36162.70833666924,1.8116434812545776,0.612751305103302,0.08187535848729677,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,441680.0,4253864,MobileNet,PROJECT,conda,local,trusting-goat-110,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
334d5cc4139a4ae3b8073346a6828131,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/334d5cc4139a4ae3b8073346a6828131/artifacts,2025-09-20 07:52:45.167000+00:00,2025-09-20 07:55:27.505000+00:00,119.99506749294233,0.0008482854562050554,0.9267899394035339,27394.25243266116,1.036018967628479,0.7636650204658508,0.19365917622908296,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,141456.0,23851784,InceptionV3,PROJECT,conda,local,trusting-mink-976,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
8c1e5302396d43ff939f36c840fff06f,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/8c1e5302396d43ff939f36c840fff06f/artifacts,2025-09-20 07:49:49.392000+00:00,2025-09-20 07:52:41.992000+00:00,122.77854935301002,0.0018296755685653615,0.9425816535949707,28165.35678118848,0.9115818738937378,0.7885968089103699,0.4197269429719313,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,67104.0,55873736,InceptionResNetV2,PROJECT,conda,local,selective-zebra-43,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
e11a55b846a8481886c698bfc2a65dde,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/e11a55b846a8481886c698bfc2a65dde/artifacts,2025-09-20 07:46:57.831000+00:00,2025-09-20 07:49:46.337000+00:00,121.49207952793222,0.0015848998059895144,0.8717125654220581,29272.860477856084,1.735561490058899,0.6787335872650146,0.381873049439784,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,76656.0,60380648,ResNet152V2,PROJECT,conda,local,judicious-shrike-291,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
2834248873e84a8989b86abff8a0639c,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/2834248873e84a8989b86abff8a0639c/artifacts,2025-09-20 07:44:08.784000+00:00,2025-09-20 07:46:54.779000+00:00,121.89893695001956,0.001082968523010124,0.8696961402893066,29793.847151233444,1.7853999137878418,0.6728233695030212,0.2646930272853007,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,112560.0,44675560,ResNet101V2,PROJECT,conda,local,carefree-cow-818,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
3e455a78b93644a68bcea7d0e4094ed6,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/3e455a78b93644a68bcea7d0e4094ed6/artifacts,2025-09-20 07:41:01.874000+00:00,2025-09-20 07:44:05.637000+00:00,144.02315382298548,0.0005749886371086932,0.8552938103675842,38046.415721644444,1.803987741470337,0.6513853669166565,0.1518940263559743,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,250480.0,25613800,ResNet50V2,PROJECT,conda,local,popular-jay-956,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
07aa927cabeb48c7be25f6cb370b42e3,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/07aa927cabeb48c7be25f6cb370b42e3/artifacts,2025-09-20 07:38:06.952000+00:00,2025-09-20 07:40:58.660000+00:00,123.94242240197492,0.0017545643035387164,0.8998726010322571,29407.381596866162,1.2292088270187378,0.7239382863044739,0.4162992864788528,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,70640.0,60419944,ResNet152,PROJECT,conda,local,melodic-pug-601,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
16e66b9193204a649c51bf17b3b0d512,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/16e66b9193204a649c51bf17b3b0d512/artifacts,2025-09-20 07:35:19.387000+00:00,2025-09-20 07:38:03.866000+00:00,119.81299654499162,0.0012602343123631734,0.8956685662269592,28779.729091584482,1.25836181640625,0.7175298929214478,0.3027150905796079,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,95072.0,44707176,ResNet101,PROJECT,conda,local,wistful-mare-840,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
5f75a7e6cb7d4046bde3cc8f084d4172,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/5f75a7e6cb7d4046bde3cc8f084d4172/artifacts,2025-09-20 07:32:31.598000+00:00,2025-09-20 07:35:16.199000+00:00,124.5690287980251,0.0006929741254896812,0.8853916525840759,33169.646536540204,1.3258520364761353,0.7008678317070007,0.18452184321617826,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,179760.0,25636712,ResNet50,PROJECT,conda,local,magnificent-hawk-844,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
ea00eca770d34810b811120c27aaa5ef,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/ea00eca770d34810b811120c27aaa5ef/artifacts,2025-09-20 07:29:30.767000+00:00,2025-09-20 07:32:28.490000+00:00,127.77721724600995,0.001186991093620039,0.8998773694038391,23077.51644090996,1.1752530336380005,0.7256335616111755,0.21437942591511183,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,107648.0,20242984,DenseNet201,PROJECT,conda,local,inquisitive-koi-323,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
4fe4c5f5bef34516a591b481f47232e4,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/4fe4c5f5bef34516a591b481f47232e4/artifacts,2025-09-20 07:26:50.364000+00:00,2025-09-20 07:29:27.649000+00:00,112.7654917499749,0.0008802102203538692,0.8827666640281677,19314.98325962856,1.2992379665374756,0.6924878358840942,0.15076638612798612,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,128112.0,8062504,DenseNet121,PROJECT,conda,local,capricious-cod-195,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
cc52863c4655416a85b1a34bc7779ed9,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/cc52863c4655416a85b1a34bc7779ed9/artifacts,2025-09-20 07:24:10.202000+00:00,2025-09-20 07:26:47.478000+00:00,117.89792400598526,0.0010329238129138361,0.9319607615470886,25838.50942419084,0.9928286671638489,0.7772209644317627,0.226375586334246,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,114140.0,28589128,ConvNeXtTiny,PROJECT,conda,local,carefree-doe-428,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
17e1f81010f042c4bc83cf147b12eaae,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/17e1f81010f042c4bc83cf147b12eaae/artifacts,2025-09-20 07:21:26.755000+00:00,2025-09-20 07:24:07.224000+00:00,118.39459385699593,0.002073896332977087,0.9393743276596069,22614.96331331748,0.9053593873977661,0.7918826937675476,0.39614215445132916,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,57088.0,50223688,ConvNeXtSmall,PROJECT,conda,local,handsome-owl-803,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
6fe63535dc0145c2afe7d0e30557911a,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/6fe63535dc0145c2afe7d0e30557911a/artifacts,2025-09-20 07:18:43.042000+00:00,2025-09-20 07:21:23.526000+00:00,115.43286206398624,0.002488849979818591,0.9577835202217102,24182.10350392356,0.7378654479980469,0.8190168142318726,0.5213907611885201,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,46380.0,88591464,ConvNeXtBase,PROJECT,conda,local,invincible-dove-69,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
1ba4fb65c224441699b6b49cea9d801e,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/1ba4fb65c224441699b6b49cea9d801e/artifacts,2025-09-20 07:15:57.200000+00:00,2025-09-20 07:18:40.033000+00:00,120.71652546501718,0.001474526377400415,0.8658450245857239,36761.66231659596,1.4152170419692993,0.6682220101356506,0.44903579318654374,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,81868.0,143667240,VGG19,PROJECT,conda,local,wistful-sow-149,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
4ddd53f5457648a38950105631e53177,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/4ddd53f5457648a38950105631e53177/artifacts,2025-09-20 07:13:06.977000+00:00,2025-09-20 07:15:54.146000+00:00,125.8032823310932,0.0011737132625307246,0.8663046956062317,40230.70528979304,1.4135063886642456,0.6702959537506104,0.3753424512034729,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,107184.0,138357544,VGG16,PROJECT,conda,local,classy-goose-536,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
ea1273173b7f45b09cbe3714e1e875c3,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/ea1273173b7f45b09cbe3714e1e875c3/artifacts,2025-09-20 07:10:23.392000+00:00,2025-09-20 07:13:03.973000+00:00,116.25874795007984,0.0016223660054434808,0.9355149269104004,26783.51547034188,0.9742214679718018,0.7777002453804016,0.3737582398875507,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,71660.0,22910480,Xception,PROJECT,conda,local,adventurous-slug-445,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
71fde2c5896d40bdbe965e1e9c12bd43,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/71fde2c5896d40bdbe965e1e9c12bd43/artifacts,2025-09-20 07:07:13.108000+00:00,2025-09-20 07:10:20.345000+00:00,136.47891912597697,0.0030229228122170856,0.8810356855392456,14903.5212145548,1.348161220550537,0.695003092288971,0.3301036859784442,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,45148.0,5326716,NASNetMobile,PROJECT,conda,local,dashing-gull-85,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
77d547a57a874840b21bef7da9ec3d9a,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/77d547a57a874840b21bef7da9ec3d9a/artifacts,2025-09-20 07:04:24.721000+00:00,2025-09-20 07:07:10.037000+00:00,118.45865602907725,0.0026200711322011245,0.9633283019065857,20853.47926362996,0.720645010471344,0.8308855891227722,0.46123770821087234,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,45212.0,21612360,EfficientNetV2S,PROJECT,conda,local,debonair-frog-878,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
16790824de6d41219d82fa7cc1ef4630,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/16790824de6d41219d82fa7cc1ef4630/artifacts,2025-09-20 07:01:35.416000+00:00,2025-09-20 07:04:21.766000+00:00,122.10247479600366,0.0019457941547042909,0.9494677186012268,18050.99065954236,0.8257761597633362,0.8058229088783264,0.2876560214740942,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,62752.0,14467622,EfficientNetV2B3,PROJECT,conda,local,crawling-goose-918,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
7e375e34aa9d4e7e9023ecef177571de,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/7e375e34aa9d4e7e9023ecef177571de/artifacts,2025-09-20 06:57:51.429000+00:00,2025-09-20 07:01:32.609000+00:00,178.42847157700453,0.001540460610361955,0.9299564957618713,26167.35417901344,0.9687341451644897,0.7742946147918701,0.22591561780410127,4,NVIDIA GeForce RTX 4090,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,115828.0,10178374,EfficientNetV2B2,PROJECT,conda,local,monumental-conch-177,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
