run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.power_draw,metrics.sparse_top_k_categorical_accuracy,metrics.power_draw_total_gt,metrics.running_time_total_gt,metrics.power_draw_gt,metrics.running_time_gt,metrics.loss,metrics.running_time,metrics.running_time_total,metrics.sparse_categorical_accuracy,metrics.power_draw_total,params.batch_size,params.task,params.n_samples,params.model,params.dataset,params.parameters,params.batchsize,params.software,params.architecture,tags.mlflow.source.type,tags.mlflow.project.env,tags.mlflow.runName,tags.mlflow.source.name,tags.mlflow.source.git.repoURL,tags.mlflow.project.entryPoint,tags.mlflow.project.backend,tags.mlflow.source.git.commit,tags.mlflow.user
cb35154284b54dd3bd33b33a74c62304,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/cb35154284b54dd3bd33b33a74c62304/artifacts,2026-05-12 18:49:33.633000+00:00,2026-05-12 18:52:03.599000+00:00,2.0593637841468033,0.9303995966911316,33948.0,119.0,2.8028401585204756,0.009824966974900925,1.0054347515106201,0.009891740421978164,119.80875999099952,0.77022784948349,24943.014153586082,16,Inference,12112.0,InceptionV3,ImageNet (ILSVRC 2012),23851784,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,capricious-asp-455,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
c8664e8e2f7f4bc59cdbbea4d88dc510,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/c8664e8e2f7f4bc59cdbbea4d88dc510/artifacts,2026-05-12 18:46:52.019000+00:00,2026-05-12 18:49:29.752000+00:00,5.269852230095995,0.9406847357749939,35496.0,121.0,7.0652866242038215,0.0240843949044586,0.9210276007652283,0.024245300756767785,121.80839100200136,0.7892118096351624,26475.73760400228,16,Inference,5024.0,InceptionResNetV2,ImageNet (ILSVRC 2012),55873736,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,bright-stoat-434,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
5a9b249c5c7742f39dfecf9ba617cd28,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/5a9b249c5c7742f39dfecf9ba617cd28/artifacts,2026-05-12 18:44:09.229000+00:00,2026-05-12 18:46:48.322000+00:00,4.418821222537672,0.8681265711784363,36684.0,122.0,5.8638107416879794,0.019501278772378516,1.7727148532867432,0.019448925287244137,121.67247659699932,0.6759910583496094,27644.14556819568,16,Inference,6256.0,ResNet152V2,ImageNet (ILSVRC 2012),60380648,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,unequaled-conch-324,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
50cef0986ca1476ebf5f1dbf4750bd9f,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/50cef0986ca1476ebf5f1dbf4750bd9f/artifacts,2026-05-12 18:41:35.602000+00:00,2026-05-12 18:44:05.250000+00:00,2.964750575900444,0.8737309575080872,37260.0,124.0,3.9403553299492384,0.01311336717428088,1.747368335723877,0.013166530866434099,124.50271587300084,0.6749153733253479,28034.6814457146,16,Inference,9456.0,ResNet101V2,ImageNet (ILSVRC 2012),44675560,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,bald-snake-79,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
98538b85715f46d383bd6036ddee932d,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/98538b85715f46d383bd6036ddee932d/artifacts,2026-05-12 18:39:02.325000+00:00,2026-05-12 18:41:31.568000+00:00,1.572147383407333,0.8557915687561035,36036.0,121.0,2.0912256267409473,0.007021819870009285,1.8046050071716309,0.007069868616121124,121.8279759929992,0.6517525315284729,27091.243710875162,16,Inference,17232.0,ResNet50V2,ImageNet (ILSVRC 2012),25613800,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,honorable-grouse-766,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
941822c70623460c8ae8ccafe0889516,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/941822c70623460c8ae8ccafe0889516/artifacts,2026-05-12 18:36:19.926000+00:00,2026-05-12 18:38:58.587000+00:00,4.676203628043168,0.9012261629104614,36432.0,121.0,6.204359673024523,0.02060626702997275,1.2232249975204468,0.020730847940395116,121.73153910600011,0.7276907563209534,27458.66770386948,16,Inference,5872.0,ResNet152,ImageNet (ILSVRC 2012),60419944,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,charming-croc-422,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
847f0ba236dc4ebca9c844553ef2f26e,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/847f0ba236dc4ebca9c844553ef2f26e/artifacts,2026-05-12 18:33:38.716000+00:00,2026-05-12 18:36:16.068000+00:00,3.250854621169962,0.8975661396980286,36432.0,122.0,4.304347826086956,0.014413988657844991,1.2447477579116821,0.014443169276228691,122.24698475399964,0.7192816734313965,27515.23351358256,16,Inference,8464.0,ResNet101,ImageNet (ILSVRC 2012),44707176,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,casual-shad-521,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
3ee0e3b6dade4972abecf634420a5258,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/3ee0e3b6dade4972abecf634420a5258/artifacts,2026-05-12 18:31:05.085000+00:00,2026-05-12 18:33:34.833000+00:00,1.8168717992014702,0.884324312210083,35928.0,122.0,2.4275675675675674,0.008243243243243244,1.3390703201293945,0.00821975594878372,121.65238804199907,0.699459433555603,26889.70262818176,16,Inference,14800.0,ResNet50,ImageNet (ILSVRC 2012),25636712,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,wistful-lark-939,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
a8830ef6a1f54a799f294fce490a7df9,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/a8830ef6a1f54a799f294fce490a7df9/artifacts,2026-05-12 18:28:25.207000+00:00,2026-05-12 18:31:01.182000+00:00,2.7201393140374805,0.903188169002533,36720.0,122.0,3.5692068429237946,0.011858475894245723,1.1472060680389404,0.011807436794906763,121.47490974600078,0.7332814931869507,27984.7932628176,16,Inference,10288.0,DenseNet201,ImageNet (ILSVRC 2012),20242984,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,thundering-fowl-550,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
a7fc62e82fdf4ef9b5297a68567521d0,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/a7fc62e82fdf4ef9b5297a68567521d0/artifacts,2026-05-12 18:25:52.481000+00:00,2026-05-12 18:28:21.286000+00:00,1.8156508334711448,0.8823338747024536,37008.0,122.0,2.4018691588785046,0.007917964693665628,1.2987436056137085,0.007891864169262727,121.5978431200001,0.6913291811943054,27975.5480421234,16,Inference,15408.0,DenseNet121,ImageNet (ILSVRC 2012),8062504,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,polite-crab-123,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
