run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.sparse_top_k_categorical_accuracy,metrics.running_time,metrics.running_time_total,metrics.loss,metrics.sparse_categorical_accuracy,metrics.power_draw_total,metrics.power_draw,params.batch_size,params.parameters,params.n_samples,params.task,params.architecture,params.software,params.seconds,params.batchsize,params.datadir,params.model,params.dataset,tags.mlflow.project.entryPoint,tags.mlflow.source.git.repoURL,tags.mlflow.source.name,tags.mlflow.project.env,tags.mlflow.user,tags.mlflow.source.git.commit,tags.mlflow.project.backend,tags.mlflow.runName,tags.mlflow.source.type
107ab0ff9a944cd9a6aec1f2cd86e930,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/107ab0ff9a944cd9a6aec1f2cd86e930/artifacts,2025-09-17 08:12:35.456000+00:00,2025-09-17 08:15:27.321000+00:00,0.9297252297401428,0.00919760199297998,121.84983120299876,1.0108397006988525,0.7692481875419617,30162.758583895917,2.2767782747505976,16,23851784,13248.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,InceptionV3,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,aged-moose-976,PROJECT
54f0d73a9f274d16b5bc5430115c41bd,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/54f0d73a9f274d16b5bc5430115c41bd/artifacts,2025-09-17 08:09:30.479000+00:00,2025-09-17 08:12:31.776000+00:00,0.9415014982223511,0.022763264311745333,119.4616111080395,0.9174167513847351,0.7898247241973877,29609.065709711278,5.641971362368765,16,55873736,5248.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,InceptionResNetV2,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,bald-penguin-549,PROJECT
af033ef4fbf04624b829d4821db0c0fc,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/af033ef4fbf04624b829d4821db0c0fc/artifacts,2025-09-17 08:06:30.023000+00:00,2025-09-17 08:09:26.640000+00:00,0.8676562309265137,0.018692210104836703,119.6301446709549,1.7726658582687378,0.6756250262260437,28941.272543421,4.5220738349095315,16,60380648,6400.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,ResNet152V2,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,puzzled-mink-107,PROJECT
ec4e6190b31346eeb27ebc1e6e9c0708,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/ec4e6190b31346eeb27ebc1e6e9c0708/artifacts,2025-09-17 08:03:35.441000+00:00,2025-09-17 08:06:26.046000+00:00,0.8737288117408752,0.012544703454126246,118.42200060695176,1.7463953495025635,0.6751059293746948,28594.307297021398,3.0290579763793852,16,44675560,9440.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,ResNet101V2,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,wistful-ape-514,PROJECT
41eb1046eaf4443689f40f376dfbdcc1,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/41eb1046eaf4443689f40f376dfbdcc1/artifacts,2025-09-17 08:00:45.029000+00:00,2025-09-17 08:03:31.732000+00:00,0.855617105960846,0.0067787611017183485,119.9569564560079,1.8014341592788696,0.6528593897819519,28994.13459399024,1.6384569729876943,16,25613800,17696.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,ResNet50V2,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,marvelous-rat-656,PROJECT
58cc1e404a764a89b3aac4ea0b908072,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/58cc1e404a764a89b3aac4ea0b908072/artifacts,2025-09-17 07:57:43.880000+00:00,2025-09-17 08:00:41.556000+00:00,0.9008042812347412,0.019920657178789738,118.88648204301715,1.2231577634811401,0.7282171845436096,28703.63103285348,4.809589650277057,16,60419944,5968.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,ResNet152,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,omniscient-colt-340,PROJECT
a40da3d5f4ce4d3492d30286c8fb254f,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/a40da3d5f4ce4d3492d30286c8fb254f/artifacts,2025-09-17 07:54:46.982000+00:00,2025-09-17 07:57:40.060000+00:00,0.8982208967208862,0.013790013057412367,119.36635302496144,1.2371606826782227,0.7205406427383423,28808.637413576398,3.3281697566516173,16,44707176,8656.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,ResNet101,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,skittish-loon-165,PROJECT
fb8cc3257dc342d2a89b26645b44afa2,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/fb8cc3257dc342d2a89b26645b44afa2/artifacts,2025-09-17 07:51:56.960000+00:00,2025-09-17 07:54:43.291000+00:00,0.8835078477859497,0.007884317619766594,120.47237323003355,1.3402597904205322,0.6997382044792175,29601.18896422572,1.9372505866639869,16,25636712,15280.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,ResNet50,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,defiant-snail-902,PROJECT
079379e301bc42e2abcc2a28f486cbe6,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/079379e301bc42e2abcc2a28f486cbe6/artifacts,2025-09-17 07:49:03.195000+00:00,2025-09-17 07:51:53.264000+00:00,0.903816819190979,0.011247222449426995,117.8708912699949,1.1466566324234009,0.7337786555290222,30010.22928263952,2.863571496435069,16,20242984,10480.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,DenseNet201,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,fortunate-snipe-25,PROJECT
636c274114b44aeea3ca6d37ede1b2c4,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/636c274114b44aeea3ca6d37ede1b2c4/artifacts,2025-09-17 07:46:14.227000+00:00,2025-09-17 07:48:59.462000+00:00,0.8819797039031982,0.007590779760852604,119.63068903103704,1.3016897439956665,0.6904187798500061,30537.389801837522,1.9376516371724315,16,8062504,15760.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,DenseNet121,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,receptive-cod-729,PROJECT
c871fb7822ab4158a94e67af60f9ee03,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/c871fb7822ab4158a94e67af60f9ee03/artifacts,2025-09-17 07:43:22.211000+00:00,2025-09-17 07:46:10.566000+00:00,0.9301075339317322,0.0360796949755073,120.79481877799844,0.9946680665016174,0.7774791121482849,29767.672259765277,8.89118048380086,4,28589128,3348.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,4,/data/d1/fischer_diss/imagenet,ConvNeXtTiny,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,sincere-grub-556,PROJECT
e33f80f682c548b0bf0a2c4e258bc907,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/e33f80f682c548b0bf0a2c4e258bc907/artifacts,2025-09-17 07:40:20.886000+00:00,2025-09-17 07:43:18.465000+00:00,0.9477011561393738,0.07124417074196623,123.96485709102126,0.8694729804992676,0.8017241358757019,26625.21071389956,15.30184523787331,4,50223688,1740.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,4,/data/d1/fischer_diss/imagenet,ConvNeXtSmall,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,skittish-sow-382,PROJECT
