run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.power_draw_total,metrics.running_time,metrics.power_draw,metrics.sparse_top_k_categorical_accuracy,metrics.sparse_categorical_accuracy,metrics.loss,metrics.running_time_total,params.parameters,params.architecture,params.datadir,params.model,params.software,params.batch_size,params.batchsize,params.n_samples,params.seconds,params.dataset,params.task,tags.mlflow.source.type,tags.mlflow.project.env,tags.mlflow.project.backend,tags.mlflow.runName,tags.mlflow.source.git.repoURL,tags.mlflow.source.name,tags.mlflow.project.entryPoint,tags.mlflow.user,tags.mlflow.source.git.commit
f1dee25d0294409baa066639d55640dc,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/f1dee25d0294409baa066639d55640dc/artifacts,2025-09-10 02:57:44.710000+00:00,2025-09-10 02:58:02.651000+00:00,,,,,,,,9177569,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,EfficientNetB2,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,hilarious-goat-374,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
837e20bdb97841448c5453b90b492c6f,963189469526681518,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/837e20bdb97841448c5453b90b492c6f/artifacts,2025-09-10 02:54:47.862000+00:00,2025-09-10 02:57:40.693000+00:00,26567.551689364438,0.0007100719057412443,0.13934810176110082,0.9203959107398987,0.7548412084579468,1.0604618787765503,135.37946926100267,7856239,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,EfficientNetB1,Tensorflow 2.20.0,16,16,190656.0,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,dapper-roo-737,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
aa83fb6a95454685b350023d12c30c65,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/aa83fb6a95454685b350023d12c30c65/artifacts,2025-09-10 02:54:30.148000+00:00,2025-09-10 02:54:41.941000+00:00,,,,,,,,7856239,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,EfficientNetB1,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,treasured-mouse-620,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
a837f87c7f194f41a43265f781cf3546,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/a837f87c7f194f41a43265f781cf3546/artifacts,2025-09-10 02:54:09.203000+00:00,2025-09-10 02:54:23.538000+00:00,,,,,,,,7856239,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,EfficientNetB1,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,rogue-cat-731,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
1d46dec15b614895a9929096b8cc071a,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/1d46dec15b614895a9929096b8cc071a/artifacts,2025-09-10 02:53:52.897000+00:00,2025-09-10 02:54:03.358000+00:00,,,,,,,,7856239,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,EfficientNetB1,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,rare-elk-631,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
5144f8633676401d9119567e2431b9c6,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/5144f8633676401d9119567e2431b9c6/artifacts,2025-09-10 02:53:36.714000+00:00,2025-09-10 02:53:46.993000+00:00,,,,,,,,7856239,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,EfficientNetB1,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,rumbling-lark-613,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
ac781c58225d4e50ae64ea45aa0033eb,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/ac781c58225d4e50ae64ea45aa0033eb/artifacts,2025-09-10 02:53:17.996000+00:00,2025-09-10 02:53:30.806000+00:00,,,,,,,,7856239,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,EfficientNetB1,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,enchanting-sow-808,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
11219bdf2289482b90317eae9ade9652,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/11219bdf2289482b90317eae9ade9652/artifacts,2025-09-10 02:52:59.230000+00:00,2025-09-10 02:53:11.395000+00:00,,,,,,,,7856239,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,EfficientNetB1,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,loud-snake-413,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
8493683a9d2247fba1d00f479c023ff5,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/8493683a9d2247fba1d00f479c023ff5/artifacts,2025-09-10 02:52:43.876000+00:00,2025-09-10 02:52:53.327000+00:00,,,,,,,,7856239,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,EfficientNetB1,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,defiant-calf-352,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
4ba0bf5598494387b27d5ca6c33bbdb1,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/4ba0bf5598494387b27d5ca6c33bbdb1/artifacts,2025-09-10 02:52:28.493000+00:00,2025-09-10 02:52:37.925000+00:00,,,,,,,,7856239,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,EfficientNetB1,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,trusting-trout-850,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
13d7471813bf4a08ac80d768687a5993,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/13d7471813bf4a08ac80d768687a5993/artifacts,2025-09-10 02:52:09.867000+00:00,2025-09-10 02:52:22.559000+00:00,,,,,,,,7856239,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,EfficientNetB1,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,thundering-ray-173,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
6a3aac33fa9f4d65aa072f7c046e4fa7,963189469526681518,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/6a3aac33fa9f4d65aa072f7c046e4fa7/artifacts,2025-09-10 02:49:04.065000+00:00,2025-09-10 02:52:05.968000+00:00,31392.045804843357,0.0005045760681625088,0.10760134160374629,0.8943902850151062,0.7143145799636841,1.270201563835144,147.20704043000296,5330571,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,EfficientNetB0,Tensorflow 2.20.0,16,16,291744.0,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,legendary-mink-804,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
8f7ef2f2fcd54b0e867bdf20f2b71f3a,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/8f7ef2f2fcd54b0e867bdf20f2b71f3a/artifacts,2025-09-10 02:48:48.748000+00:00,2025-09-10 02:48:58.208000+00:00,,,,,,,,,,/data/d1/fischer_diss/imagenet,EfficientNetB0,,,16,,120,,,PROJECT,conda,local,orderly-vole-583,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
105bfdac315e480fa810cf47c8c1b213,963189469526681518,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/105bfdac315e480fa810cf47c8c1b213/artifacts,2025-09-10 02:45:53.833000+00:00,2025-09-10 02:48:41.934000+00:00,25363.90933267248,0.00038800505926493006,0.0724219623231774,0.8376381993293762,0.6322324872016907,1.6682674884796143,135.88868387600087,2554968,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,MobileNetV3Small,Tensorflow 2.20.0,16,16,350224.0,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,illustrious-kit-82,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
a947e02152d141c4b97c63e8f9a6c662,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/a947e02152d141c4b97c63e8f9a6c662/artifacts,2025-09-10 02:45:41.913000+00:00,2025-09-10 02:45:47.976000+00:00,,,,,,,,,,/data/d1/fischer_diss/imagenet,MobileNetV3Small,,,16,,120,,,PROJECT,conda,local,awesome-rat-409,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
a52e46cfebec4942bf6feb7d4fd2d063,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/a52e46cfebec4942bf6feb7d4fd2d063/artifacts,2025-09-10 02:45:28.844000+00:00,2025-09-10 02:45:36.037000+00:00,,,,,,,,,,/data/d1/fischer_diss/imagenet,MobileNetV3Small,,,16,,120,,,PROJECT,conda,local,judicious-frog-679,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
be4bd201096f4518b41550716ea0840f,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/be4bd201096f4518b41550716ea0840f/artifacts,2025-09-10 02:45:11.518000+00:00,2025-09-10 02:45:22.962000+00:00,,,,,,,,2554968,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,MobileNetV3Small,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,capricious-snail-794,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
26e6604fcc424c78a88b47477da7b9ab,963189469526681518,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/26e6604fcc424c78a88b47477da7b9ab/artifacts,2025-09-10 02:42:01.893000+00:00,2025-09-10 02:45:07.666000+00:00,28408.03359335316,0.00044066246607951914,0.08359631336619297,0.8928268551826477,0.710308849811554,1.2821884155273438,149.7476818730065,5507432,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,MobileNetV3Large,Tensorflow 2.20.0,16,16,339824.0,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,nervous-kit-394,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
3314bef2601245e499d2d4fdf06f1ed6,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/3314bef2601245e499d2d4fdf06f1ed6/artifacts,2025-09-10 02:41:43.500000+00:00,2025-09-10 02:41:55.514000+00:00,,,,,,,,5507432,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,MobileNetV3Large,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,efficient-roo-807,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
775bd1a027c54e0a9148ec8b2489d11a,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/775bd1a027c54e0a9148ec8b2489d11a/artifacts,2025-09-10 02:41:28.966000+00:00,2025-09-10 02:41:37.636000+00:00,,,,,,,,5507432,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,MobileNetV3Large,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,masked-sow-813,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
fa9da103bfd54a7980ad86e6a11fb6d5,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/fa9da103bfd54a7980ad86e6a11fb6d5/artifacts,2025-09-10 02:41:14.225000+00:00,2025-09-10 02:41:23.031000+00:00,,,,,,,,5507432,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,MobileNetV3Large,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,colorful-lamb-41,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
97e92edde6304631aa749fe628d6c255,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/97e92edde6304631aa749fe628d6c255/artifacts,2025-09-10 02:40:58.953000+00:00,2025-09-10 02:41:08.322000+00:00,,,,,,,,,,/data/d1/fischer_diss/imagenet,MobileNetV3Large,,,16,,120,,,PROJECT,conda,local,burly-mare-406,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
460b2089248f4dc292dd2fcbc4ca3159,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/460b2089248f4dc292dd2fcbc4ca3159/artifacts,2025-09-10 02:40:41.053000+00:00,2025-09-10 02:40:52.265000+00:00,,,,,,,,5507432,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,MobileNetV3Large,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,fearless-hen-884,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
386ebf5c20e34c1f81163ae8a706f99d,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/386ebf5c20e34c1f81163ae8a706f99d/artifacts,2025-09-10 02:40:25.721000+00:00,2025-09-10 02:40:35.168000+00:00,,,,,,,,5507432,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,MobileNetV3Large,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,nervous-mule-503,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
d31ff5c954284d9fb0f8b00eae62942c,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/d31ff5c954284d9fb0f8b00eae62942c/artifacts,2025-09-10 02:40:10.969000+00:00,2025-09-10 02:40:19.796000+00:00,,,,,,,,5507432,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,MobileNetV3Large,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,clumsy-flea-467,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
e21dbd489b14467c874d61f91f82a717,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/e21dbd489b14467c874d61f91f82a717/artifacts,2025-09-10 02:39:50.128000+00:00,2025-09-10 02:40:05.063000+00:00,,,,,,,,5507432,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,MobileNetV3Large,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,nervous-hog-83,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
5a9cb0e8263a4f0c9087bcf1113417f1,963189469526681518,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/5a9cb0e8263a4f0c9087bcf1113417f1/artifacts,2025-09-10 02:36:22.877000+00:00,2025-09-10 02:39:46.378000+00:00,40048.37860905972,0.000398852852587758,0.09377078871113148,0.8269022107124329,0.6155288815498352,1.7854098081588745,170.3452671060004,3538984,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,MobileNetV2,Tensorflow 2.20.0,16,16,427088.0,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,intelligent-finch-69,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
2b7ab2f55ae9491ea123ebe95f5fd3f8,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/2b7ab2f55ae9491ea123ebe95f5fd3f8/artifacts,2025-09-10 02:36:12.573000+00:00,2025-09-10 02:36:16.985000+00:00,,,,,,,,,,/data/d1/fischer_diss/imagenet,MobileNetV2,,,16,,120,,,PROJECT,conda,local,peaceful-koi-268,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
7d2067eb6c2846a3a5e1d94fb207103f,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/7d2067eb6c2846a3a5e1d94fb207103f/artifacts,2025-09-10 02:35:54.206000+00:00,2025-09-10 02:36:06.636000+00:00,,,,,,,,3538984,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,MobileNetV2,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,hilarious-boar-466,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
0e8541efe13d4497bf921cf9084496a7,963189469526681518,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/0e8541efe13d4497bf921cf9084496a7/artifacts,2025-09-10 02:33:28.608000+00:00,2025-09-10 02:35:50.728000+00:00,32239.389144107878,0.00030583926011843945,0.08929985027064095,0.8222805261611938,0.6128318309783936,1.8117408752441406,110.4153130449995,4253864,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,MobileNet,Tensorflow 2.20.0,16,16,361024.0,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,rare-stag-818,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
0366d13834734ce092ea41dcd3b74b4a,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/0366d13834734ce092ea41dcd3b74b4a/artifacts,2025-09-10 02:33:11.903000+00:00,2025-09-10 02:33:22.691000+00:00,,,,,,,,4253864,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,MobileNet,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,rebellious-midge-178,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
88126e52fa6540eeb21ea693da956a74,963189469526681518,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/88126e52fa6540eeb21ea693da956a74/artifacts,2025-09-10 02:30:29.433000+00:00,2025-09-10 02:33:08.367000+00:00,30915.82866666924,0.0008474451778476435,0.21845554456380187,0.9267948269844055,0.763715386390686,1.0359562635421753,119.9304415689985,23851784,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,InceptionV3,Tensorflow 2.20.0,16,16,141520.0,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,popular-dove-696,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
eee5f2dc301d443bb6f2ad1839429c60,963189469526681518,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/eee5f2dc301d443bb6f2ad1839429c60/artifacts,2025-09-10 02:27:36.837000+00:00,2025-09-10 02:30:25.730000+00:00,32483.876369937843,0.0018277888678492635,0.47116321028570785,0.9423879981040955,0.7884805202484131,0.9127467274665833,126.01507570499962,55873736,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,InceptionResNetV2,Tensorflow 2.20.0,16,16,68944.0,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,glamorous-wren-179,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
ddda86d579ad409aafa743c265b3195b,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/ddda86d579ad409aafa743c265b3195b/artifacts,2025-09-10 02:27:14.348000+00:00,2025-09-10 02:27:30.931000+00:00,,,,,,,,55873736,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,InceptionResNetV2,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,bold-snipe-367,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
15d1ed18be8d4999ac14e9f4e9d3b893,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/15d1ed18be8d4999ac14e9f4e9d3b893/artifacts,2025-09-10 02:26:53.506000+00:00,2025-09-10 02:27:07.713000+00:00,,,,,,,,55873736,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,InceptionResNetV2,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,omniscient-cow-93,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
919626564fe843f98170adbbeeface31,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/919626564fe843f98170adbbeeface31/artifacts,2025-09-10 02:26:32.659000+00:00,2025-09-10 02:26:47.596000+00:00,,,,,,,,55873736,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,InceptionResNetV2,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,suave-asp-903,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
856a260aadee447d8051bd0525ccd86c,963189469526681518,FAILED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/856a260aadee447d8051bd0525ccd86c/artifacts,2025-09-10 02:26:10.534000+00:00,2025-09-10 02:26:26.738000+00:00,,,,,,,,55873736,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,InceptionResNetV2,Tensorflow 2.20.0,16,16,,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,useful-mare-88,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
84ad8b3206244855ba6ec55c024655f3,963189469526681518,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/84ad8b3206244855ba6ec55c024655f3/artifacts,2025-09-10 02:23:19.367000+00:00,2025-09-10 02:26:06.936000+00:00,34783.18969438908,0.0015327136744106749,0.4271020345578227,0.8718197345733643,0.6789661049842834,1.735263705253601,124.82420164400536,60380648,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,ResNet152V2,Tensorflow 2.20.0,16,16,81440.0,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,calm-lynx-976,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
e385816a74444dc4b21c60d3e1bb4f19,963189469526681518,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/963189469526681518/e385816a74444dc4b21c60d3e1bb4f19/artifacts,2025-09-10 02:20:24.742000+00:00,2025-09-10 02:23:15.864000+00:00,36503.65960308072,0.001072569464258949,0.2978042977669423,0.8695176839828491,0.6730926036834717,1.7855359315872192,131.47127465100493,44675560,NVIDIA GeForce RTX 4090,/data/d1/fischer_diss/imagenet,ResNet101V2,Tensorflow 2.20.0,16,16,122576.0,120,ImageNet (ILSVRC 2012),Inference,PROJECT,conda,local,clumsy-shark-425,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,fischer,a53f9954b59e9eb3d783fc6e12876855c920794a
