,ocr,value,manual,val_diff,still_errors
d:\Repos\ai-energy-validation\mlruns\173844895421884936\e537ba43ac7e44bf83973b96229b4900\artifacts\capture_stop.jpg,25.63,25.63,False,0.0,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\d2b57351648448e9b9b85bebde113de0\artifacts\capture_start.jpg,25.66,25.66,False,0.030000000000001137,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\d2b57351648448e9b9b85bebde113de0\artifacts\capture_stop.jpg,25.66,25.66,False,0.0,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\3afc12a18bb3410cb8dd992eb99d1018\artifacts\capture_start.jpg,25.67,25.67,False,0.010000000000001563,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\3afc12a18bb3410cb8dd992eb99d1018\artifacts\capture_stop.jpg,25.67,25.67,False,0.0,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\4bd7ec44ba3642f7a259e4986939507a\artifacts\capture_start.jpg,25.70,25.7,False,0.029999999999997584,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\4bd7ec44ba3642f7a259e4986939507a\artifacts\capture_stop.jpg,25.70,25.7,False,0.0,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\f1444c78825e4be3a676e391aef9e61d\artifacts\capture_start.jpg,25.70,25.7,False,0.0,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\f1444c78825e4be3a676e391aef9e61d\artifacts\capture_stop.jpg,25.71,25.71,False,0.010000000000001563,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\314403572d7842b9af22b27429b520c3\artifacts\capture_start.jpg,25.71,25.71,False,0.0,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\314403572d7842b9af22b27429b520c3\artifacts\capture_stop.jpg,25.72,25.72,False,0.00999999999999801,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\fea13b9201b24132a62be79b9b94073e\artifacts\capture_start.jpg,25.72,25.72,False,0.0,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\fea13b9201b24132a62be79b9b94073e\artifacts\capture_stop.jpg,25.73,25.73,False,0.010000000000001563,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\b5bf0d081ad64783a00a5d1fa45e514a\artifacts\capture_start.jpg,25.76,25.76,False,0.030000000000001137,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\b5bf0d081ad64783a00a5d1fa45e514a\artifacts\capture_stop.jpg,25.77,25.77,False,0.00999999999999801,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\7697475db53c4128ad8861d36c24faae\artifacts\capture_start.jpg,25.77,25.77,False,0.0,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\7697475db53c4128ad8861d36c24faae\artifacts\capture_stop.jpg,25.78,25.78,True,0.010000000000001563,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\14a16bf4d0174f30884fbae5b185ac97\artifacts\capture_start.jpg,25.89,25.89,False,0.10999999999999943,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\14a16bf4d0174f30884fbae5b185ac97\artifacts\capture_stop.jpg,25.90,25.9,False,0.00999999999999801,False
